,date,Spike. A,Spike. AY.100,Spike. BA.1.1,Spike. BA.1.10,Spike. BA.1.13.1,Spike. BA.1,Spike. BA.2.12.1,Spike. BA.2.12,Spike. BA.2.13,Spike. BA.2.15,Spike. BA.2.18,Spike. BA.2.3.20,Spike. BA.2.75.2,Spike. BA.2.86,Spike. BA.2.9.2,Spike. BA.2,Spike. BA.4.1.8,Spike. BA.4.7,Spike. BA.4,Spike. BA.5.2.25,Spike. BA.5.2.32,Spike. BA.5.2.46,Spike. BE.4.2,Spike. BN.1,Spike. BQ.1.1.32,Spike. BQ.1.1.74,Spike. BQ.1.1,Spike. CH.1.1.13,Spike. CH.1.1,Spike. CM.2.1,Spike. DV.7.1,Spike. EG.1.4.1,Spike. EG.1,Spike. EG.10.1,Spike. EG.12,Spike. EG.2,Spike. EG.4.3,Spike. EG.5,Spike. EG.5.1.6,Spike. EG.5.1.8,Spike. EG.5.1,Spike. EU.1.1,Spike. FL.1.5.1,Spike. FL.1.5.2,Spike. FL.1,Spike. FL.15.1.1,Spike. FL.2.2.1,Spike. FP.2.1.1,Spike. GA.6.1,Spike. GB.1,Spike. GD.1,Spike. GE.1,Spike. GJ.1.1,Spike. GJ.3,Spike. GK.2.2,Spike. GR.1,Spike. GW.5,Spike. GZ.1,Spike. HA.2,Spike. HG.2,Spike. HK.3.2,Spike. HK.6,Spike. HT.1,Spike. HU.1.1,Spike. HV.1,Spike. HZ.1,Spike. HZ.2,Spike. JD.1.1.1,Spike. JD.1.1.3,Spike. JE.1.1,Spike. JF.1,Spike. JM.2,Spike. JN.1,Spike. JN.3,Spike. XBB,Spike. XBB.1,Spike. XBB.1.15,Spike. XBB.1.41.1,Spike. XBB.1.5.30,Spike. XBB.1.5.44,Spike. XBB.1.5.70,Spike. XBB.1.9,Spike. XBB.2.10,Spike. XBB.2.3.12,Spike. XBB.2.3.5,Spike. XBB.8.2,Wuhan-Hu-1
195,2022-07-17,0.24687003661258006,0.017633571160414408,0.017633571160414408,0.0,0.0,0.0,6.912361136160882,0.07053429473335222,0.28213718902510343,0.0352671524125234,0.22923646545216567,0.0,0.0,0.0,0.0,0.7406101199294347,3.6854170385784544,0.12343501830629003,87.33909362993425,0.12343501830629003,0.17633574187922782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2022-07-18,0.5096508332188537,0.0,0.02168727142789569,0.0,0.0,0.02168727142789569,6.582086319213771,0.07590544496022436,0.1843417920248817,0.0,0.14096724916909034,0.0,0.0,0.0,0.0,0.6397744517114068,3.2205595299849294,0.162654520596986,88.31056169827542,0.054218173532328676,0.07590544496022436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,2022-07-19,0.6559097478396663,0.0,0.013118199795203402,0.0,0.0,0.0,6.139315226070448,0.06559097881597502,0.06559097881597502,0.013118199795203402,0.2886002846142439,0.0,0.0,0.0,0.0,0.7083825268604379,3.2664305394031286,0.13118194755192908,88.42975206947793,0.15741833706231487,0.06559097881597502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,2022-07-20,0.3188267215333741,0.0,0.07970668038334353,0.015941334057220275,0.0,0.03188266811444055,5.7388809169200385,0.07970668038334353,0.12753068255500435,0.015941334057220275,0.12753068255500435,0.0,0.0,0.0,0.0,0.4941814163572814,3.2042085090019925,0.20723736293834788,89.14395026638485,0.2710027092644711,0.12753068255500435,0.0,0.015941334057220275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,2022-07-21,0.3916893692530465,0.0,0.051089916851244414,0.0,0.0,0.051089916851244414,5.500681195641112,0.03405994120407666,0.23841961869931322,0.0,0.22138964305214542,0.0,0.0,0.0,0.0,0.6471389635995274,3.3719346029944615,0.28950953555055764,88.94754767985917,0.10217983370248883,0.13623978499682435,0.0,0.01702997564716776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,2022-07-22,0.30434782648747205,0.0,0.0434782652466575,0.0,0.0,0.02898550680453495,5.681159424406243,0.1159420272181398,0.1594202924647973,0.02898550680453495,0.18840579926933226,0.0,0.0,0.0,0.0,0.4927536257568043,3.826086958676875,0.14492753402267478,88.78260869297172,0.1159420272181398,0.08695652041360487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,2022-07-23,0.3591094116907295,0.0,0.0,0.0,0.0,0.0,4.83600670300678,0.023940628793427135,0.19152502024207832,0.04788125758685427,0.0718218863802814,0.0,0.0,0.0,0.0,0.406990659172245,4.74024419793841,0.23940626772359386,88.81972707367692,0.19152502024207832,0.0718218863802814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2022-07-24,0.38874913980951825,0.0,0.0,0.0,0.0,0.0,3.9789618082819986,0.02286760002269304,0.13720557994407045,0.0,0.25154355986544785,0.0,0.0,0.0,0.0,0.617425109748317,4.459181338086245,0.25154355986544785,89.52664075196925,0.20580836991610563,0.16007317996676346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2022-07-25,0.45753822299318747,0.011159465155761559,0.0,0.0,0.0,0.011159465155761559,3.9616114240081086,0.011159465155761559,0.13391362229766232,0.0,0.12275415714190076,0.0,0.0,0.0,0.0,0.6137707857095038,4.329873895433812,0.10043521672324672,89.97879701319204,0.13391362229766232,0.12275415714190076,0.011159465155761559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2022-07-26,0.3479269320520755,0.0,0.014496952136943176,0.0,0.0,0.0,3.7837054264490404,0.0724847808760757,0.05798781864345261,0.0,0.1449695516564715,0.0,0.0,0.0,0.0,0.4204117129281511,3.8706871594620593,0.21745433253254715,90.80893012372448,0.10147868514996203,0.1449695516564715,0.0,0.014496952136943176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2022-07-27,0.5883341739426842,0.0,0.0,0.0,0.0,0.0,3.496385942243766,0.06723819274735303,0.033619091335014555,0.033619091335014555,0.08404774345352227,0.0,0.0,0.0,0.0,0.4706673391541473,3.7653387132331786,0.13447638549470606,90.97327282209048,0.13447638549470606,0.18490502753588986,0.0,0.016809550706169237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016809550706169237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2022-07-28,0.5461592671824235,0.0,0.01761803826983698,0.0,0.0,0.01761803826983698,3.1536293150013126,0.05285412491169558,0.07047216318153257,0.0,0.0,0.0,0.0,0.0,0.0,0.5109231805405648,4.140239609644953,0.17618041300492374,91.03241719635761,0.1585623646329021,0.10570824982339116,0.0,0.01761803826983698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,2022-07-29,0.49450549771106256,0.0,0.0183150135713092,0.0,0.0,0.0,3.150183152276171,0.0183150135713092,0.14652014896607798,0.036630037241519496,0.10989011172455848,0.0,0.05494505081282869,0.0,0.0,0.42124542322802366,4.267399262895263,0.1648351625373872,90.84249084413318,0.10989011172455848,0.1648351625373872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2022-07-30,0.4571703583497724,0.0,0.024061593553792286,0.0,0.0,0.024061593553792286,3.007699709500744,0.04812319721104944,0.024061593553792286,0.0,0.0,0.0,0.024061593553792286,0.0,0.0,0.5293551491146141,4.932627527218467,0.24061597595178233,90.23099133553964,0.3368623703738812,0.12030798797589116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2022-07-31,0.4180418007946241,0.0,0.0,0.0,0.0,0.0,2.1342134247456657,0.0,0.06600659588158994,0.0,0.022002195267460677,0.0,0.0,0.0,0.0,0.4400440061412927,5.3245324541512264,0.19801979772397774,91.02310231251451,0.19801979772397774,0.1320132018423878,0.022002195267460677,0.022002195267460677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2022-08-01,0.7271926000154822,0.0,0.02203613664519985,0.0,0.0,0.011018073362815878,2.6884089932882027,0.011018073362815878,0.044072283370831605,0.0,0.09916263002404718,0.0,0.0,0.0,0.0,0.2974878799917096,4.77082415323017,0.2203613966932942,90.7999118578092,0.1873071866852785,0.11018069330643114,0.011018073362815878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2022-08-02,0.30497103062853564,0.0,0.01524855304652285,0.0,0.0,0.0,2.4245196717804816,0.045745659139568545,0.060994202085450956,0.0,0.0304971060930457,0.0,0.0,0.0,0.0,0.3354681266209409,5.1387618211429755,0.18298261635699328,91.00335468302073,0.2897224775820128,0.1372369673180652,0.0,0.01524855304652285,0.0,0.0,0.0,0.01524855304652285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2022-08-03,0.38274182548741503,0.0,0.017397354324916663,0.0,0.0,0.0,2.261656224048491,0.10438413606258277,0.03479470864983333,0.0,0.08698678173766612,0.0,0.017397354324916663,0.0,0.0,0.33054975239958223,5.514961725521895,0.15657619903733277,90.53583855116172,0.26096033509991556,0.26096033509991556,0.0,0.0,0.0,0.0,0.0,0.03479470864983333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2022-08-04,0.4940148236164567,0.019000574022518684,0.019000574022518684,0.0,0.0,0.03800113794813446,2.2990689720734214,0.019000574022518684,0.07600227589626891,0.0,0.07600227589626891,0.0,0.0,0.0,0.0,0.3610108256526317,5.1491544696370495,0.3040091237788815,90.84172524783702,0.1710051258150565,0.13300398786692205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2022-08-05,0.43830813522705203,0.0,0.06574622231210953,0.02191541081745604,0.0,0.02191541081745604,2.257286868026594,0.04383081149465348,0.06574622231210953,0.0,0.10957703380676301,0.0,0.0,0.0,0.0,0.26298487910817947,6.443129522940009,0.17532325611887253,89.65592812170556,0.28490027978537696,0.15340784530141646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2022-08-06,0.7208387927905039,0.0,0.0,0.0,0.0,0.0,2.195281784505442,0.0,0.0,0.0,0.09829619809379622,0.0,0.06553080211386328,0.0,0.0,0.1638270002076595,5.865006550571825,0.22935780232152275,90.30144167777254,0.09829619809379622,0.22935780232152275,0.03276539597993295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2022-08-07,0.3241491096628279,0.0,0.03241491298508344,0.0,0.0,0.03241491298508344,0.9400324160034002,0.0,0.03241491298508344,0.0,0.09724472886124708,0.0,0.0,0.0,0.0,0.1944894678164974,6.288492705252054,0.12965964184633053,91.47487844806754,0.22690438080158085,0.16207455483141395,0.06482982597016688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2022-08-08,0.9113504547592565,0.0,0.016570011946891956,0.0,0.0,0.016570011946891956,1.4581607276148103,0.016570011946891956,0.0497100257246858,0.0,0.0497100257246858,0.0,0.06628003767157777,0.0,0.0,0.29826014423212477,6.94283346811724,0.1988401028987432,89.478044736456,0.1988401028987432,0.24855012862342904,0.016570011946891956,0.03314001377779385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2022-08-09,0.7099603272931653,0.0,0.02088118698879152,0.0,0.0,0.02088118698879152,1.2111087948069974,0.0,0.04176237397758304,0.0,0.02088118698879152,0.0,0.02088118698879152,0.0,0.0,0.29233660773449915,5.888494468016073,0.22969304676812458,91.08373355113284,0.2714554207457076,0.12528711182416696,0.06264356096637456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2022-08-10,0.8014425950441513,0.020036065129109194,0.060108195387327576,0.0,0.020036065129109194,0.0,1.66299338547563,0.020036065129109194,0.060108195387327576,0.0,0.020036065129109194,0.0,0.060108195387327576,0.0,0.0,0.10018032564554596,6.21118012930255,0.2203967164202011,90.3626527708619,0.14025245590376434,0.2404327815493103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2022-08-11,0.6325682290272132,0.0,0.0542201373978607,0.0,0.0,0.01807337913262023,1.3193565852986633,0.0,0.01807337913262023,0.0,0.0,0.0,0.01807337913262023,0.0,0.0,0.271100666682056,6.813663476084759,0.2530272875494358,90.1319356625101,0.21688053943781904,0.2530272875494358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2022-08-12,0.4933885939736914,0.0,0.01973553889263623,0.0,0.0,0.0,1.006512726840019,0.01973553889263623,0.059206626816057484,0.0,0.01973553889263623,0.0,0.01973553889263623,0.0,0.0,0.21709097850974254,6.710084865876424,0.21709097850974254,90.70455891254939,0.1973554396171063,0.21709097850974254,0.03947108792342126,0.0,0.0,0.0,0.0,0.03947108792342126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01973553889263623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2022-08-13,0.3190640812508549,0.02658867343757125,0.0,0.0,0.0,0.0,1.1964902945471272,0.02658867343757125,0.02658867343757125,0.0,0.07976602031271372,0.0,0.02658867343757125,0.0,0.0,0.15953204062542745,6.886466369613058,0.34565275468842616,90.56102100817355,0.15953204062542745,0.18612071406299868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2022-08-14,0.4312823487833155,0.0,0.0,0.0,0.0,0.0,0.9488211632703901,0.0,0.028752151857166407,0.0,0.0,0.0,0.057504313846592735,0.0,0.0,0.2012650933969446,7.188039099104712,0.1725129415397782,90.48303623165046,0.1725129415397782,0.2587694072435373,0.0,0.0,0.0,0.0,0.0,0.057504313846592735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2022-08-15,0.47341012692783724,0.0,0.015780334530649122,0.0,0.0,0.0,0.8521382365597394,0.0,0.0,0.0,0.015780334530649122,0.015780334530649122,0.047341013703987765,0.0,0.0,0.17358371017326155,7.7481458118029405,0.18936405481595106,89.8059018436922,0.17358371017326155,0.2682657375812371,0.09468202740797553,0.0,0.03156067917333865,0.0,0.0,0.09468202740797553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
