,date,Spike. AY.122,Spike. AY.127,Spike. AY.4.6,Spike. B.1,Spike. BA.1.1.4,Spike. BA.1.1,Spike. BA.1.10,Spike. BA.1.13,Spike. BA.1.20,Spike. BA.1,Spike. BA.2.1,Spike. BA.2.10.1,Spike. BA.2.10,Spike. BA.2.12.1,Spike. BA.2.12,Spike. BA.2.13,Spike. BA.2.18,Spike. BA.2.22,Spike. BA.2.27,Spike. BA.2.36,Spike. BA.2.4,Spike. BA.2.44,Spike. BA.2.45,Spike. BA.2.48,Spike. BA.2.53,Spike. BA.2.56,Spike. BA.2.75,Spike. BA.2.75.1,Spike. BA.2.75.2,Spike. BA.2.75.5,Spike. BA.2.86.1,Spike. BA.2.9.1,Spike. BA.2,Spike. BA.4.1.2,Spike. BA.4.1.6,Spike. BA.4.1.8,Spike. BA.4.1.9,Spike. BA.4.6,Spike. BA.4.6.1,Spike. BA.4.6.5,Spike. BA.4.7,Spike. BA.4,Spike. BA.5.1.1,Spike. BA.5.1.11,Spike. BA.5.1.12,Spike. BA.5.1.17,Spike. BA.5.1.7,Spike. BA.5.1.9,Spike. BA.5.10.1,Spike. BA.5.2.14,Spike. BA.5.2.18,Spike. BA.5.2.2,Spike. BA.5.2.23,Spike. BA.5.2.24,Spike. BA.5.2.25,Spike. BA.5.2.32,Spike. BA.5.2.35,Spike. BA.5.2.36,Spike. BA.5.2.40,Spike. BA.5.2.47,Spike. BA.5.2.57,Spike. BA.5.2.58,Spike. BA.5.2.61,Spike. BA.5.9,Spike. BE.1.1.1,Spike. BE.1.2.1,Spike. BE.1.3,Spike. BE.10,Spike. BE.12,Spike. BE.4.1.1,Spike. BE.4.2,Spike. BF.11.2,Spike. BF.27,Spike. BF.4,Spike. BF.5.5,Spike. BL.1,Spike. BN.1.2.1,Spike. BN.1.2.3,Spike. BN.1.2,Spike. BN.1.4.2,Spike. BN.1,Spike. BN.3.1,Spike. BQ.1.1.1,Spike. BQ.1.1.13,Spike. BQ.1.1.2,Spike. BQ.1.1.27,Spike. BQ.1.1.28,Spike. BQ.1.1.3,Spike. BQ.1.1.31,Spike. BQ.1.1.39,Spike. BQ.1.1.45,Spike. BQ.1.1.46,Spike. BQ.1.1.63,Spike. BQ.1.1.74,Spike. BQ.1.1.8,Spike. BQ.1.1,Spike. BQ.1.10.1,Spike. BQ.1.10.3,Spike. BQ.1.13.1,Spike. BQ.1.2,Spike. BQ.1.21,Spike. BQ.1.25,Spike. BQ.1.26,Spike. BQ.1.26.1,Spike. BR.2.1,Spike. BU.3,Spike. BY.1,Spike. CA.7,Spike. CB.1,Spike. CH.1.1.11,Spike. CH.1.1.12,Spike. CH.1.1.14,Spike. CH.1.1.2,Spike. CH.1.1.28,Spike. CH.1.1.5,Spike. CH.1.1.6,Spike. CH.1.1,Spike. CJ.1.2,Spike. CK.2.1,Spike. CK.2.1.1,Spike. CK.3,Spike. CL.1,Spike. CL.1.3,Spike. CP.5,Spike. DC.1,Spike. DJ.1.1,Spike. DN.1,Spike. DV.1,Spike. DV.7.1,Spike. DV.7.1.1,Spike. DY.3,Spike. EG.1.3,Spike. EG.1.4,Spike. EG.1.7,Spike. EG.1,Spike. EG.10.1,Spike. EG.2.4,Spike. EG.2,Spike. EG.4.3,Spike. EG.5.1.1,Spike. EG.5.1.10,Spike. EG.5.1.6,Spike. EG.5.1.8,Spike. EG.5.1,Spike. EG.6.1,Spike. EG.8,Spike. ER.1,Spike. EU.1.1.3,Spike. EU.1.1,Spike. EZ.1,Spike. FC.1,Spike. FE.1.1,Spike. FE.1.2,Spike. FK.1.5,Spike. FL.1.5.1,Spike. FL.1.5.2,Spike. FL.10,Spike. FL.13,Spike. FL.15,Spike. FL.15.1.1,Spike. FL.2.3,Spike. FL.22,Spike. FL.24,Spike. FL.26.1,Spike. FL.29,Spike. FL.3.1,Spike. FL.36,Spike. FL.7,Spike. FR.1,Spike. FS.1,Spike. FU.1,Spike. FU.3,Spike. FW.1,Spike. FY.2.1,Spike. FY.4.1,Spike. FY.4.1.2,Spike. FY.6,Spike. GA.3,Spike. GE.1.1,Spike. GE.1.3,Spike. GE.1,Spike. GG.1,Spike. GJ.1.2,Spike. GJ.1.2.8,Spike. GK.2,Spike. GK.2.1,Spike. GK.4,Spike. GW.5,Spike. HH.1,Spike. HK.1,Spike. HK.2,Spike. HK.3.1,Spike. HK.3.2,Spike. HK.6,Spike. HN.1,Spike. HV.1,Spike. HZ.2,Spike. JA.1,Spike. JE.1,Spike. JF.1,Spike. JJ.1,Spike. JN.1,Spike. JN.2,Spike. JN.8,Spike. JN.9,Spike. JQ.1,Spike. XAY.2.1,Spike. XBB,Spike. XBB.1,Spike. XBB.1.11.1,Spike. XBB.1.12,Spike. XBB.1.16.11,Spike. XBB.1.16.14,Spike. XBB.1.16.15,Spike. XBB.1.16.24,Spike. XBB.1.16.6,Spike. XBB.1.16.8,Spike. XBB.1.18.1,Spike. XBB.1.22.2,Spike. XBB.1.4.1,Spike. XBB.1.41,Spike. XBB.1.41.1,Spike. XBB.1.5.19,Spike. XBB.1.5.23,Spike. XBB.1.5.62,Spike. XBB.1.5.72,Spike. XBB.1.5.82,Spike. XBB.1.9,Spike. XBB.1.9.5,Spike. XBB.2,Spike. XBB.2.10,Spike. XBB.2.12,Spike. XBB.2.3.11,Spike. XBB.2.3,Spike. XBB.3,Spike. XBF,Spike. XBK,Spike. XCF,Spike. nan,Wuhan-Hu-1
411,2023-02-18,0.0,0.0,0.0,0.3802281363066839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3802281363066839,0.0,0.0,4.562737645756252,0.0,0.0,0.0,0.0,0.0,2.2813688178401033,0.0,0.0,0.0,0.0,0.3802281363066839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3802281363066839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.041825090453471,0.0,0.3802281363066839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7604562726133678,0.3802281363066839,0.0,1.9011406815334198,0.0,0.0,0.3802281363066839,0.0,0.0,0.3802281363066839,0.0,0.3802281363066839,0.0,0.3802281363066839,0.0,0.3802281363066839,0.0,0.3802281363066839,19.01140684556233,0.3802281363066839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1406844089200516,0.0,0.0,0.0,0.0,2.661596954146787,0.0,22.813688208629173,0.3802281363066839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1406844089200516,0.0,0.0,0.0,0.0,0.0,6.083650190982988,0.0,0.0,15.209125472419446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3802281363066839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.041825090453471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7604562726133678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5209125452267356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1406844089200516,0.0,0.0,0.0,0.0,0.3802281363066839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.463878327289671,0.3802281363066839,0.0,0.0,0.0
412,2023-02-19,0.0,0.0,0.0,0.840336129990756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3613445399630235,0.0,0.0,0.0,0.0,0.0,1.6806722699815118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840336129990756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3613445399630235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840336129990756,0.0,1.6806722699815118,0.0,0.0,0.0,0.0,0.0,0.840336129990756,0.0,0.840336129990756,0.0,0.0,0.0,0.840336129990756,0.0,0.0,15.126050419833609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6806722699815118,0.0,0.0,0.0,0.0,3.3613445399630235,0.0,23.529411759741166,0.840336129990756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352939935291,0.0,0.0,18.48739495979663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840336129990756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.042016809944537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.521008399972268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840336129990756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.722689079926047,0.0,0.0,0.0,0.0
413,2023-02-20,0.0,0.0,0.0,0.5649717500033036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3898305100198214,0.0,0.0,0.0,0.0,0.0,1.1299435000066071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649717500033036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3898305100198214,0.0,0.0,0.0,0.28248588000165176,0.0,0.0,0.0,0.0,0.28248588000165176,0.0,0.8474576300049554,0.0,1.6949152500099107,0.0,0.0,0.0,0.0,0.0,0.8474576300049554,0.0,0.5649717500033036,0.0,0.0,0.0,0.8474576300049554,0.0,0.0,12.994350280075984,0.0,0.0,0.28248588000165176,0.5649717500033036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949152500099107,0.0,0.0,0.0,0.5649717500033036,2.2598870100132147,0.0,23.728813560138754,0.8474576300049554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649717500033036,0.0,0.0,0.0,0.0,0.0,6.21468927003634,0.0,0.0,21.468926550125538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649717500033036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.237288140024777,0.0,0.0,0.0,0.0,0.0,0.0,0.28248588000165176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949152500099107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28248588000165176,0.0,0.0,0.0,0.0,0.5649717500033036,0.0,0.0,0.28248588000165176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.367231640031385,1.1299435000066071,0.0,0.0,0.0
414,2023-02-21,0.0,0.0,0.0,0.28490028000004136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4188034200004958,0.0,0.0,0.0,0.0,0.0,0.5698005700000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28490028000004136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4188034200004958,0.0,0.0,0.0,0.5698005700000827,0.0,0.0,0.0,0.0,0.5698005700000827,0.0,0.8547008500001239,0.0,1.7094017100002479,0.0,0.0,0.0,0.0,0.0,0.8547008500001239,0.0,0.28490028000004136,0.0,0.0,0.0,0.8547008500001239,0.0,0.0,10.826210830001571,0.0,0.0,0.5698005700000827,1.1396011400001653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7094017100002479,0.0,0.0,0.0,1.1396011400001653,1.1396011400001653,0.0,23.93162393000347,0.8547008500001239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1396011400001653,0.0,0.0,0.0,0.0,0.0,6.55270655000095,0.0,0.0,24.50142450000355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28490028000004136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4188034200004958,0.0,0.0,0.0,0.0,0.0,0.0,0.5698005700000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547008500001239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698005700000827,0.0,0.0,0.0,0.0,0.28490028000004136,0.0,0.0,0.5698005700000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9886039900005783,2.2792022800003306,0.0,0.0,0.0
415,2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4482758600206895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4482758600206895,0.0,0.0,0.0,0.8620689700051722,0.0,0.0,0.0,0.0,0.8620689700051722,0.0,0.8620689700051722,0.0,1.7241379300103448,0.0,0.0,0.0,0.0,0.0,0.8620689700051722,0.0,0.0,0.0,0.0,0.0,0.8620689700051722,0.0,0.0,8.620689660051722,0.0,0.0,0.8620689700051722,1.7241379300103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379300103448,0.0,0.0,0.0,1.7241379300103448,0.0,0.0,24.137931030144824,0.8620689700051722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379300103448,0.0,0.0,0.0,0.0,0.0,6.896551720041379,0.0,0.0,27.58620690016551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586206900015517,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689700051722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689700051722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689700051722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586206900015517,3.4482758600206895,0.0,0.0,0.0
416,2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.017241377771764,0.0,0.0,0.0,0.0,0.0,0.4310344854205968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.017241377771764,0.0,0.0,0.0,0.4310344854205968,0.0,0.0,0.0,0.0,0.4310344854205968,0.4310344854205968,0.4310344854205968,0.0,1.2931034461755835,0.0,0.0,0.0,0.0,0.0,0.8620689607549867,0.0,0.0,0.0,0.0,0.0,0.8620689607549867,0.0,0.0,9.913793104156484,0.0,0.0,0.4310344854205968,0.8620689607549867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.155172417016777,0.0,0.0,0.0,0.8620689607549867,0.0,0.0,26.293103449277094,0.4310344854205968,0.0,0.0,0.0,0.0,1.2931034461755835,0.0,0.0,1.2931034461755835,0.0,0.0,0.0,0.0,0.0,6.896551726384721,0.0,0.0,24.13793103226032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4310344854205968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586206892351167,0.0,0.0,0.0,0.0,0.0,0.0,0.4310344854205968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689607549867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4310344854205968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4310344854205968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4310344854205968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4655172409641235,2.155172417016777,0.0,0.0,0.0
417,2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586206895181955,0.0,0.0,0.0,0.0,0.0,0.8620689684514564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586206895181955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689684514564,0.0,0.0,0.8620689684514564,0.0,0.0,0.0,0.0,0.0,0.8620689684514564,0.0,0.0,0.0,0.0,0.0,0.8620689684514564,0.0,0.0,11.206896549179277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586206895181955,0.0,0.0,0.0,0.0,0.0,0.0,28.448275857173922,0.0,0.0,0.0,0.0,0.0,2.586206895181955,0.0,0.0,0.8620689684514564,0.0,0.0,0.0,0.0,0.0,6.896551727266822,0.0,0.0,20.689655171628058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689684514564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586206895181955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379267304988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689684514564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.344827590900234,0.8620689684514564,0.0,0.0,0.0
418,2023-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804123707847981,0.0,0.0,0.0,0.0,0.0,0.5154639150810136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0618556704529207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154639150810136,0.5154639150810136,0.0,1.0309278301620273,0.0,0.0,0.5154639150810136,0.0,0.0,0.5154639150810136,0.0,0.0,0.25773196260493986,0.25773196260493986,0.0,0.5154639150810136,0.0,0.0,9.79381443718359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3195876330578606,0.0,0.0,0.0,0.0,0.5154639150810136,0.0,29.123711338816964,0.0,0.0,0.0,0.0,0.0,3.092783500614948,0.0,0.0,0.7731958776859535,0.0,0.0,0.0,0.0,0.0,8.247422681811683,0.0,0.0,22.9381443274582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154639150810136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8659793783009015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25773196260493986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2886597927669672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154639150810136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25773196260493986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.474226804125729,0.5154639150810136,0.0,0.0,0.0
419,2023-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168224301680314,0.0,0.0,0.0,0.0,0.0,0.2336448583173712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.635514018315056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336448583173712,0.9345794433629426,0.0,1.168224301680314,0.0,0.0,0.9345794433629426,0.0,0.0,0.2336448583173712,0.0,0.0,0.4672897166347424,0.4672897166347424,0.0,0.2336448583173712,0.0,0.0,8.644859808210024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1028037349497986,0.0,0.0,0.0,0.0,0.9345794433629426,0.0,29.672897198081838,0.0,0.0,0.0,0.0,0.0,3.504672894947484,0.0,0.0,0.7009345749521136,0.0,0.0,0.0,0.0,0.0,9.345794393255595,0.0,0.0,24.766355143136675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336448583173712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.906542054945169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4672897166347424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9345794433629426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336448583173712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4672897166347424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140186913262541,0.2336448583173712,0.0,0.0,0.0
420,2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641025645890602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2820512817171013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2820512817171013,0.0,1.2820512817171013,0.0,0.0,1.2820512817171013,0.0,0.0,0.0,0.0,0.0,0.641025645890602,0.641025645890602,0.0,0.0,0.0,0.0,7.692307690302609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.923076927607703,0.0,0.0,0.0,0.0,1.2820512817171013,0.0,30.128205125383932,0.0,0.0,0.0,0.0,0.0,3.8461538451513047,0.0,0.0,0.641025645890602,0.0,0.0,0.0,0.0,0.0,10.25641025373681,0.0,0.0,26.282051280232633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769230772759007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641025645890602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641025645890602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641025645890602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.205128209324805,0.0,0.0,0.0,0.0
