,Day since infection,Proba Neut Min,Proba Neut Max
603,604,1.1893814932939506e-07,0.004244241407477589
604,605,1.15685779733532e-07,0.004201922155449456
605,606,1.1252234621839108e-07,0.0041600238468586515
606,607,1.0944541684043685e-07,0.004118542314926699
607,608,1.0645262660258226e-07,0.004077473433716339
608,609,1.0354167412351956e-07,0.004036813117742177
609,610,1.0071032185976492e-07,0.003996557321578886
610,611,9.795639299703396e-08,0.003956702039477622
611,612,9.527777022899642e-08,0.003917243304983886
612,613,9.267239475807543e-08,0.0038781771905606055
613,614,9.013826340886766e-08,0.003839499807211988
614,615,8.76734280730318e-08,0.0038012073041139294
615,616,8.527599348884252e-08,0.0037632958682437545
616,617,8.294411735221274e-08,0.0037257617240209484
617,618,8.06760062088685e-08,0.003688601132940339
618,619,7.846991634252731e-08,0.003651810393218269
619,620,7.632415266467518e-08,0.003615385839437657
620,621,7.42370649398083e-08,0.0035793238421963913
621,622,7.220704845156689e-08,0.0035436208077602727
622,623,7.023254278148983e-08,0.0035082731777184017
623,624,6.831203014368015e-08,0.0034732774286414525
624,625,6.64440341635597e-08,0.0034386300717449414
625,626,6.462711898969076e-08,0.0034043276525520527
626,627,6.28598869623076e-08,0.0033703667505635693
627,628,6.114098016762881e-08,0.0033367439789301345
628,629,5.946907699616588e-08,0.0033034559841228495
629,630,5.78428920317009e-08,0.0032704994456155267
630,631,5.6261175163108135e-08,0.0032378710755613938
631,632,5.472271014106411e-08,0.003205567618477012
632,633,5.3226315022136816e-08,0.0031735858509318593
633,634,5.177083850504971e-08,0.003141922581232248
634,635,5.035516237317239e-08,0.0031105746491196795
635,636,4.8978197719762306e-08,0.0030795389254602012
636,637,4.763888650227699e-08,0.003048812311946758
637,638,4.633619865579419e-08,0.0030183917407974326
638,639,4.5069132870168005e-08,0.002988274174460681
639,640,4.383671503571662e-08,0.0029584566053207917
640,641,4.263799768811083e-08,0.0029289360554068944
641,642,4.1472059675307094e-08,0.0028997095761056357
642,643,4.0338003715056914e-08,0.0028707742478761844
643,644,3.923495917046438e-08,0.002842127179966125
644,645,3.816207727602716e-08,0.002813765510133015
645,646,3.711853324706027e-08,0.00278568640436605
646,647,3.610352494742841e-08,0.0027578870566112856
647,648,3.511627222341218e-08,0.0027303646885002975
648,649,3.415601579348504e-08,0.0027031165490801756
649,650,3.3222018025469424e-08,0.002676139914546183
650,651,3.231356004995689e-08,0.0026494320879782984
651,652,3.142994409177646e-08,0.0026229903990785397
652,653,3.0570490916481674e-08,0.0025968122039109476
653,654,2.9734539053194453e-08,0.0025708948846460133
654,655,2.8921446348917357e-08,0.002545235849304661
