,date,Spike. AY.100,Spike. AY.122.6,Spike. AY.126,Spike. AY.4,Spike. AY.98.1,Spike. BA.1,Spike. BA.1.1,Spike. BA.1.1.1,Spike. BA.1.1.12,Spike. BA.1.1.15,Spike. BA.1.13,Spike. BA.1.15,Spike. BA.1.18,Spike. BA.2.1,Spike. BA.2.10.2,Spike. BA.2.11,Spike. BA.2.12.1,Spike. BA.2.13,Spike. BA.2.18,Spike. BA.2.24,Spike. BA.2.3.16,Spike. BA.2.3.20,Spike. BA.2.44,Spike. BA.2.52,Spike. BA.2.75,Spike. BA.2.75.1,Spike. BA.2.75.2,Spike. BA.2.79,Spike. BA.2.86,Spike. BA.2.9.4,Spike. BA.2,Spike. BA.3.1,Spike. BA.4.1.10,Spike. BA.4.1.3,Spike. BA.4.1.8,Spike. BA.4.7,Spike. BA.4,Spike. BA.5.1.12,Spike. BA.5.2.14,Spike. BA.5.2.18,Spike. BA.5.2.24,Spike. BA.5.2.25,Spike. BA.5.2.32,Spike. BA.5.9,Spike. BC.2,Spike. BE.1.1.1,Spike. BE.1.4.2,Spike. BE.10,Spike. BE.4.2,Spike. BF.4,Spike. BL.1,Spike. BM.1.1.5,Spike. BN.1.2.1,Spike. BN.1.2.6,Spike. BN.1.3.12,Spike. BN.1.3.6,Spike. BN.1,Spike. BN.3.1,Spike. BN.5,Spike. BQ.1.1.11,Spike. BQ.1.1.12,Spike. BQ.1.1.2,Spike. BQ.1.1.31,Spike. BQ.1.1.35,Spike. BQ.1.1.37,Spike. BQ.1.1.45,Spike. BQ.1.1.46,Spike. BQ.1.1.66,Spike. BQ.1.1.9,Spike. BQ.1.1,Spike. BQ.1.10.3,Spike. BQ.1.13.1,Spike. BQ.1.21,Spike. BR.2.1,Spike. BU.3,Spike. BY.1.1,Spike. CE.1,Spike. CJ.1,Spike. CL.1,Spike. CV.1,Spike. DV.7.1,Spike. EG.1.7,Spike. EG.1,Spike. EG.10.1,Spike. EG.2,Spike. EG.4.1,Spike. EG.5.1.10,Spike. EG.5.1.6,Spike. EG.5.1.8,Spike. EG.5,Spike. EG.6.1.1,Spike. EK.2.1,Spike. EK.3,Spike. EK.4,Spike. EN.1.1,Spike. EP.2,Spike. ET.1,Spike. EU.1.1,Spike. FL.1.5.1,Spike. FL.1.5.2,Spike. FL.13.2,Spike. FL.15.1.1,Spike. FL.15.1,Spike. FL.20.1,Spike. FL.20.2,Spike. FL.24,Spike. FW.1,Spike. FW.2,Spike. FY.3.1,Spike. GA.4.1,Spike. GB.1,Spike. GD.2,Spike. GE.1.1,Spike. GE.1.2,Spike. GE.1,Spike. GF.1,Spike. GJ.1.1,Spike. GJ.1,Spike. GJ.4,Spike. GJ.5.1,Spike. GK.1.3,Spike. GS.3,Spike. GW.5,Spike. GZ.1,Spike. HH.2,Spike. HK.2,Spike. HK.3.1,Spike. HK.3.2,Spike. HV.1,Spike. HY.1,Spike. HZ.1,Spike. JA.1,Spike. JD.1.1.1,Spike. JD.1.1.3,Spike. JE.1,Spike. JF.1,Spike. JM.1,Spike. JN.1,Spike. JN.4,Spike. XBB.1.16.14,Spike. XBB.1.16.16,Spike. XBB.1.18.1,Spike. XBB.1.41.1,Spike. XBB.1.5.102,Spike. XBB.1.5.40,Spike. XBB.1.5.78,Spike. XBB.2.3.5,Spike. XBB.2.7,Spike. XBB.2,Spike. XBB.8.2,Spike. XBB,Spike. XBD,Spike. XBF,Spike. XD,Spike. nan,Wuhan-Hu-1
427,2023-03-07,0.0,0.0,0.0,0.0,0.0,0.09803922033373678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09803922033373678,0.0,0.0,0.0,0.3921568610016138,0.09803922033373678,0.1960784305008069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09803922033373678,0.0,0.0,1.372549023672315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862745118361575,0.0,0.0,0.09803922033373678,0.0,0.3921568610016138,0.0,0.0,0.1960784305008069,1.2745098033385782,1.568627454173122,0.1960784305008069,0.0,9.019607843703783,0.49019608133535053,0.8823529423369644,0.0,0.0,0.0,4.411764701518155,0.0,0.0,0.0,0.09803922033373678,0.0,0.0,66.47058823460686,0.0,0.0,5.686274504856733,0.09803922033373678,0.0,0.0,0.0,0.0,0.09803922033373678,0.1960784305008069,0.1960784305008069,0.3921568610016138,0.0,0.0,0.09803922033373678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9803921525040344,0.0,1.1764705931715078,0.8823529423369644,0.0,0.0,0.0,0.09803922033373678,0.3921568610016138,0.09803922033373678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411765083454366,0.0,1.1764705931715078,0.0,0.0,0.0
428,2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751937992269092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5503875984538185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751937992269092,0.0,4.651162795361455,0.0,0.0,11.62790697832612,0.0,0.0,0.0,0.0,0.0,5.426356584510845,0.0,0.0,0.0,0.0,0.0,0.0,63.565891476141445,0.0,0.0,4.651162795361455,0.0,0.0,0.0,0.0,0.0,0.0,0.7751937992269092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5503875984538185,0.0,0.0,2.3255813976807276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3255813976807276,0.0,0.0,0.0
429,2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40485830314833554,0.40485830314833554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40485830314833554,0.0,0.0,0.40485830314833554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2145748994045211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8097165962561855,0.8097165962561855,2.834008101957377,0.0,0.0,10.121457488344017,0.0,0.0,0.0,0.0,0.0,5.668016193874269,0.0,0.0,0.0,0.0,0.0,0.0,66.39676113397886,0.0,0.0,2.834008101957377,0.0,0.0,0.0,0.0,0.0,0.0,0.40485830314833554,0.0,1.6194332025528564,0.40485830314833554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40485830314833554,1.2145748994045211,0.0,0.0,1.6194332025528564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024291495660706,0.0,0.0,0.0
430,2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474576300076266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474576300076266,0.0,0.0,0.8474576300076266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474576300076266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474576300076266,1.6949152500152533,0.8474576300076266,0.0,0.0,8.474576270076268,0.0,0.0,0.0,0.0,0.0,5.932203390053386,0.0,0.0,0.0,0.0,0.0,0.0,69.4915254206254,0.0,0.0,0.8474576300076266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3898305100305066,0.8474576300076266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474576300076266,0.8474576300076266,0.0,0.0,0.8474576300076266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949152500152533,0.0,0.0,0.0
431,2023-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42553190999702095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42553190999702095,0.0,0.0,0.42553190999702095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8510638299940418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42553190999702095,1.2765957399910626,0.42553190999702095,0.0,0.0,9.78723403993148,0.0,0.0,0.0,0.0,0.0,5.106382979964251,0.0,0.0,0.0,0.0,0.0,0.0,68.93617020951739,0.0,0.42553190999702095,2.9787233999791463,0.0,0.0,0.0,0.0,0.0,0.42553190999702095,0.0,0.0,2.9787233999791463,0.42553190999702095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42553190999702095,0.8510638299940418,0.0,0.0,0.8510638299940418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42553190999702095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127659569985105,0.0,0.0,0.0
432,2023-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547008500008545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547008500008545,0.0,0.0,0.0,11.111111110011109,0.0,0.0,0.0,0.0,0.0,4.273504270004272,0.0,0.0,0.0,0.0,0.0,0.0,68.37606838006836,0.0,0.8547008500008545,5.128205130005127,0.0,0.0,0.0,0.0,0.0,0.8547008500008545,0.0,0.0,2.5641025600025635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547008500008545,0.0,0.0,0.8547008500008545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547008500008545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5641025600025635,0.0,0.0,0.0
433,2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08880994934386505,0.0,0.0,0.0,0.08880994934386505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44404973655946733,0.08880994934386505,0.0,0.0,0.0,0.0,0.08880994934386505,0.0,0.0,0.5328596757434745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08880994934386505,1.598579037390281,1.243339250174679,0.0,0.0,7.63765542005552,0.08880994934386505,0.17761988852787217,0.08880994934386505,0.0,0.0,3.6412078113400295,0.0,0.0,0.0,0.08880994934386505,0.0,0.0,73.35701598382293,0.0,0.17761988852787217,3.907637659371625,0.17761988852787217,0.0,0.0,0.0,0.0,0.0,0.17761988852787217,0.35523978721560223,0.6216696250873395,0.0,0.08880994934386505,0.5328596757434745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17761988852787217,0.0,0.08880994934386505,0.6216696250873395,0.0,0.8880994629590768,0.08880994934386505,0.0,0.0,0.0,0.17761988852787217,0.9769094123029419,0.0,0.08880994934386505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08880994934386505,0.0,0.0,0.0,1.420959148862409,0.0,0.0,0.0
434,2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07886435567718633,0.0,0.0,0.0,0.15772871135437266,0.0,0.07886435567718633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3943217682439758,0.15772871135437266,0.0,0.0,0.0,0.0,0.07886435567718633,0.0,0.0,0.47318612392116216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07886435567718633,1.5772870628339475,1.1829652945899716,0.0,0.0,7.018927442288511,0.07886435567718633,0.15772871135437266,0.07886435567718633,0.0,0.0,3.548895904053827,0.0,0.0,0.0,0.07886435567718633,0.0,0.0,73.73817034722285,0.0,0.15772871135437266,4.258675074722635,0.15772871135437266,0.0,0.0,0.0,0.0,0.07886435567718633,0.15772871135437266,0.3154574125667895,0.7097791808107653,0.0,0.07886435567718633,0.47318612392116216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15772871135437266,0.0,0.07886435567718633,0.630914825133579,0.0,0.8675078820231821,0.15772871135437266,0.0,0.0,0.0,0.15772871135437266,0.8675078820231821,0.0,0.07886435567718633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07886435567718633,0.0,0.0,0.0,0.0,0.0,0.0,0.07886435567718633,0.0,0.0,0.0,1.498422717298717,0.0,0.0,0.0
435,2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704225350008451,0.0,0.704225350008451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704225350008451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.408450700016902,0.704225350008451,0.0,0.0,2.1126760600253527,0.0,0.0,0.0,0.0,0.0,2.816901410033804,0.0,0.0,0.0,0.0,0.0,0.0,76.76056338092116,0.0,0.0,7.04225352008451,0.0,0.0,0.0,0.0,0.0,0.704225350008451,0.0,0.0,1.408450700016902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704225350008451,0.0,0.704225350008451,0.704225350008451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704225350008451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1126760600253527,0.0,0.0,0.0
436,2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891050591512931,0.0,0.3891050591512931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891050591512931,0.3891050591512931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891050591512931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9455252957564655,0.7782101183025862,0.0,0.0,4.280155640625313,0.0,0.0,0.0,0.0,0.0,2.7237354040201414,0.0,0.0,0.0,0.0,0.0,0.0,70.4280155658393,0.0,0.0,10.116731517855799,0.0,0.0,0.0,0.0,0.0,0.7782101183025862,0.3891050591512931,0.0,1.1673151774538795,0.3891050591512931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891050591512931,0.0,0.0,0.7782101183025862,0.0,1.1673151774538795,0.3891050591512931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891050591512931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891050591512931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5564202366051725,0.0,0.0,0.0
437,2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652219190318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652219190318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6086956556701395,0.8695652219190318,0.0,0.0,6.95652173500443,0.0,0.0,0.0,0.0,0.0,2.6086956556701395,0.0,0.0,0.0,0.0,0.0,0.0,62.60869565538769,0.0,0.0,13.913043480095816,0.0,0.0,0.0,0.0,0.0,0.8695652219190318,0.8695652219190318,0.0,0.8695652219190318,0.8695652219190318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652219190318,0.0,0.0,0.8695652219190318,0.0,1.7391304337511075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652219190318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652219190318,0.0,0.0,0.0
438,2023-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42016807058216216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8403361310802907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680672272244615,0.42016807058216216,0.0,0.0,6.302521008312264,0.0,0.42016807058216216,0.0,0.0,0.0,2.941176473907068,0.0,0.0,0.0,0.0,0.0,0.0,65.96638655702971,0.0,0.42016807058216216,8.82352941163717,0.0,0.0,0.0,0.0,0.0,0.42016807058216216,0.42016807058216216,0.0,0.8403361310802907,0.42016807058216216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.260504201662453,0.0,0.0,1.680672272244615,0.0,1.260504201662453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42016807058216216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42016807058216216,0.0,2.941176473907068,0.0,0.0,0.0,0.0,0.0,0.0,1.680672272244615,0.0,0.0,0.0
439,2023-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8130081271569051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8130081271569051,0.0,0.0,0.0,5.691056910260938,0.0,0.8130081271569051,0.0,0.0,0.0,3.2520325187089214,0.0,0.0,0.0,0.0,0.0,0.0,69.10569106036945,0.0,0.8130081271569051,4.065040645865826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8130081271569051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.626016264395111,0.0,0.0,2.439024391552016,0.0,0.8130081271569051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8130081271569051,0.0,5.691056910260938,0.0,0.0,0.0,0.0,0.0,0.0,2.439024391552016,0.0,0.0,0.0
440,2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20661157371683922,0.0,0.0,0.0,0.10330578685841961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4132231372477279,0.10330578685841961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2396694219291344,0.10330578685841961,0.0,0.0,0.0,0.0,0.0,0.10330578685841961,0.10330578685841961,0.30991735038930834,1.1363636350707147,0.0,0.0,3.3057851285396755,0.0,0.5165289241061476,0.0,0.0,0.0,2.995867767964416,0.0,0.0,0.0,0.0,0.0,0.0,77.7892562005883,0.0,0.0,3.9256198395042423,0.0,0.0,0.0,0.0,0.0,0.6198347109645672,0.10330578685841961,0.0,0.6198347109645672,0.0,0.0,0.7231404978229867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20661157371683922,1.3429752087875537,0.0,1.0330578482122952,0.4132231372477279,0.0,0.0,0.0,0.10330578685841961,1.2396694219291344,0.20661157371683922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578482122952,0.0,0.0,0.0
441,2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18298261294028853,0.0,0.0,0.0,0.18298261294028853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3659652360727088,0.09149131156621014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1893870095922048,0.09149131156621014,0.0,0.0,0.0,0.0,0.0,0.09149131156621014,0.18298261294028853,0.3659652360727088,1.1893870095922048,0.0,0.0,3.0192131695714854,0.0,0.45745653744678716,0.0,0.0,0.0,3.4766697172104046,0.0,0.0,0.0,0.0,0.0,0.0,77.49313815489654,0.0,0.0,4.39158280229611,0.09149131156621014,0.0,0.0,0.0,0.0,0.5489478490129973,0.09149131156621014,0.0,0.5489478490129973,0.0,0.0,0.6404391605792075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18298261294028853,1.4638609340987037,0.0,0.9149130850857062,0.3659652360727088,0.0,0.0,0.0,0.09149131156621014,1.0978956980259946,0.27447392450649866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9149130850857062,0.0,0.0,0.0
442,2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,7.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,75.2,0.0,0.0,8.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
