,date,Spike. AY.126,Spike. BA.1.1,Spike. BA.1,Spike. BA.2.10.2,Spike. BA.2.12.1,Spike. BA.2.13,Spike. BA.2.18,Spike. BA.2.3.20,Spike. BA.2.47,Spike. BA.2.48,Spike. BA.2.56,Spike. BA.2.75.1,Spike. BA.2.75.2,Spike. BA.2.75.5,Spike. BA.2.75,Spike. BA.2.86,Spike. BA.2,Spike. BA.4.1.3,Spike. BA.4.1.8,Spike. BA.4.6.1,Spike. BA.4.6.2,Spike. BA.4.6.3,Spike. BA.4.7,Spike. BA.4,Spike. BA.5.1.12,Spike. BA.5.1.16,Spike. BA.5.1.3,Spike. BA.5.2.14,Spike. BA.5.2.18,Spike. BA.5.2.25,Spike. BA.5.2.32,Spike. BA.5.2.46,Spike. BA.5.2.63,Spike. BA.5.6.3,Spike. BA.5.9,Spike. BE.1.2.1,Spike. BE.13,Spike. BE.4.1.1,Spike. BE.4.2,Spike. BF.11.2,Spike. BF.4,Spike. BM.1.1.5,Spike. BN.1.1,Spike. BN.1.2.1,Spike. BN.1.4.1,Spike. BN.1,Spike. BN.3.1,Spike. BQ.1.1.11,Spike. BQ.1.1.2,Spike. BQ.1.1.28,Spike. BQ.1.1.31,Spike. BQ.1.1.32,Spike. BQ.1.1.35,Spike. BQ.1.1.45,Spike. BQ.1.1.46,Spike. BQ.1.1.57,Spike. BQ.1.1.66,Spike. BQ.1.1.67,Spike. BQ.1.1.71,Spike. BQ.1.1,Spike. BQ.1.10.1,Spike. BQ.1.10.2,Spike. BQ.1.10.3,Spike. BQ.1.13.1,Spike. BQ.1.2.2,Spike. BQ.1.2.3,Spike. BQ.1.21,Spike. BQ.1.8.1,Spike. BR.2,Spike. CH.1.1.21,Spike. CH.1.1.3,Spike. CH.1.1,Spike. CJ.1,Spike. CK.2.1.1,Spike. CL.1,Spike. CM.2.1,Spike. CQ.1.1,Spike. DF.1,Spike. DK.1,Spike. DN.1.1.2,Spike. DN.1.1.4,Spike. DP.1,Spike. DV.7.1.3,Spike. DV.7.1,Spike. EC.1.1,Spike. EG.1.5,Spike. EG.1,Spike. EG.10.1,Spike. EG.13,Spike. EG.2,Spike. EG.5.1.6,Spike. EG.5.1.8,Spike. EG.5.1,Spike. EG.5.2.1,Spike. EG.6.1.1,Spike. EG.7,Spike. EG.9,Spike. EK.2.1,Spike. ER.1,Spike. ER.1.1,Spike. EU.1,Spike. EU.1.1,Spike. EU.1.1.1,Spike. EU.1.1.3,Spike. FD.2,Spike. FL.1.3,Spike. FL.1.5.1,Spike. FL.1.5.2,Spike. FL.13.2,Spike. FL.13.3.1,Spike. FL.15.1.1,Spike. FL.2.6,Spike. FL.20.1,Spike. FL.30,Spike. FL.36,Spike. FL.4.2,Spike. FW.1,Spike. FW.1.1,Spike. FY.3.1,Spike. FY.4.1,Spike. GA.4,Spike. GA.4.1,Spike. GB.1,Spike. GD.2,Spike. GE.1.2,Spike. GE.1,Spike. GJ.1.1,Spike. GJ.1.2.1,Spike. GJ.1.2.6,Spike. GJ.3,Spike. GJ.4,Spike. GJ.5.1,Spike. GK.2.1.1,Spike. GK.2.3,Spike. GL.1,Spike. GS.5,Spike. GV.1,Spike. GW.5.1.1,Spike. GW.5,Spike. HK.3.2,Spike. HK.6,Spike. HV.1,Spike. HW.1.1,Spike. HZ.1,Spike. HZ.2,Spike. JA.1,Spike. JD.1.1.1,Spike. JE.1,Spike. JF.1,Spike. JM.1,Spike. JN.1,Spike. JN.2.1,Spike. JN.5.1,Spike. XBB.1.1,Spike. XBB.1.16.14,Spike. XBB.1.41.1,Spike. XBB.1.41.2,Spike. XBB.1.5.30,Spike. XBB.1.5.71,Spike. XBB.1.5.86,Spike. XBB.2.3.4,Spike. XBB.2.6,Spike. XBR,Spike. XBU,Spike. XCM,Wuhan-Hu-1
321,2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507614218158556,0.0,0.0,0.0,0.0,0.0,11.675126907088412,0.0,0.0,0.0,0.507614218158556,7.614213202023011,0.0,0.0,0.0,1.0152284262663507,0.0,0.0,0.507614218158556,15.736040612153815,0.507614218158556,0.0,1.5228426444249066,0.0,0.0,0.0,1.0152284262663507,2.0304568525327014,0.0,0.507614218158556,0.0,1.0152284262663507,0.0,8.629441628289362,1.0152284262663507,0.0,1.5228426444249066,0.507614218158556,0.0,0.0,0.0,0.0,0.0,0.0,2.0304568525327014,0.0,0.0,32.48730964052322,0.0,0.0,0.0,0.507614218158556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5380710706912573,0.507614218158556,0.507614218158556,0.0,0.0,0.0,0.507614218158556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.568527923223958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507614218158556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3669724799985997,0.0,0.0,0.0,0.0,0.9174311897212699,0.0,0.0,0.0,0.0,0.0,13.761467886919968,0.5504587199978996,0.18348623999929986,1.2844036697198697,0.3669724799985997,5.688073398877378,0.0,0.0,0.0,1.1009174297205697,0.18348623999929986,0.18348623999929986,0.9174311897212699,14.862385316640536,0.7339449497219701,0.0,0.5504587199978996,0.0,0.0,0.7339449497219701,0.0,0.3669724799985997,0.0,0.18348623999929986,0.0,0.9174311897212699,0.0,11.743119267478127,0.3669724799985997,0.0,1.2844036697198697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5504587199978996,0.0,0.0,33.02752293271801,0.3669724799985997,0.0,0.18348623999929986,0.3669724799985997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5688073394397395,0.5504587199978996,0.3669724799985997,0.0,0.0,0.18348623999929986,0.0,0.5504587199978996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.036697249158909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619463535773,0.9523809526815505,0.19047619463535773,0.0,0.0,0.0,0.0,9.14285714779241,0.19047619463535773,0.19047619463535773,1.1428571473169085,0.0,6.0952380951124,0.7619047580461928,0.0,0.19047619463535773,0.7619047580461928,0.19047619463535773,0.3809523790230964,0.7619047580461928,16.000000000951005,1.1428571473169085,0.0,0.7619047580461928,0.0,0.0,0.9523809526815505,0.0,0.9523809526815505,0.0,0.19047619463535773,0.0,0.5714285736584542,0.0,5.142857142430849,0.3809523790230964,0.19047619463535773,0.5714285736584542,0.19047619463535773,0.0,0.0,0.0,0.0,0.0,0.19047619463535773,0.7619047580461928,0.0,0.0,38.0952380970144,0.5714285736584542,0.0,0.0,0.0,0.0,0.0,0.5714285736584542,0.0,0.0,0.0,0.0,4.761904763407753,0.5714285736584542,0.3809523790230964,0.19047619463535773,0.0,0.0,0.3809523790230964,0.19047619463535773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285736584542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.571428568772395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6507592150016983,0.0,0.0,0.0,0.0,0.6507592150016983,1.9522776551135546,0.0,0.0,0.0,0.0,6.941431670488107,0.6507592150016983,0.6507592150016983,0.21691973496441277,0.21691973496441277,8.026030365527092,0.43383948003728534,0.0,0.0,0.43383948003728534,0.21691973496441277,0.21691973496441277,1.0845986950389837,14.967462036015197,0.6507592150016983,0.0,2.3861171351508403,0.0,0.0,0.43383948003728534,0.21691973496441277,0.6507592150016983,0.0,0.0,0.0,0.8676789600745707,0.43383948003728534,6.073752710413537,0.0,0.0,2.169197400186427,0.43383948003728534,0.0,0.0,0.0,0.0,0.0,0.0,0.21691973496441277,0.43383948003728534,0.0,37.09327548759138,0.21691973496441277,0.0,0.0,0.21691973496441277,0.0,1.0845986950389837,0.0,0.0,0.0,0.0,0.0,4.3383947902643945,0.0,0.21691973496441277,0.21691973496441277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21691973496441277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.121475055299982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20964360842694102,0.0,0.0,0.0,0.20964360842694102,0.41928721685388204,0.0,0.0,0.0,0.0,0.0,11.111111114992655,0.20964360842694102,0.20964360842694102,0.20964360842694102,0.0,8.805031442547875,0.20964360842694102,0.20964360842694102,0.0,0.20964360842694102,0.0,0.20964360842694102,0.41928721685388204,13.836477984039744,0.6289308151550369,0.0,1.2578616303100738,0.0,0.0,0.20964360842694102,0.0,1.048218032008919,0.0,0.6289308151550369,0.0,0.419287206728096,0.0,5.450733748219964,0.0,0.0,1.6771488471639557,0.20964360842694102,0.419287206728096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.15513626791711,0.0,0.0,0.0,0.0,0.0,0.419287206728096,0.0,0.0,0.0,0.0,0.0,8.59538784424672,0.419287206728096,0.20964360842694102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289308151550369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9350104774740298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20964360842694102,0.0,0.0,0.0,0.0
326,2022-11-25,0.0,0.0,0.20161290161470938,0.0,0.0,0.0,0.0,2.6209677411121897,0.0,0.0,0.0,0.0,0.8064516165193216,0.0,0.0,0.0,0.0,0.0,14.11290322369498,0.6048387048441283,0.20161290161470938,0.0,0.0,5.241935482224379,0.20161290161470938,0.20161290161470938,0.0,0.0,0.0,0.0,1.008064518134031,14.919354840214302,1.4112903213634498,0.0,1.008064518134031,0.0,0.0,1.8145161245928687,0.0,1.4112903213634498,0.0,0.40322580322941876,0.0,0.6048387048441283,0.40322580322941876,7.056451616877732,0.0,0.0,1.2096774197487403,0.20161290161470938,0.0,0.0,0.0,0.0,0.0,0.6048387048441283,0.40322580322941876,0.0,0.0,29.4354838671387,0.20161290161470938,0.0,0.0,0.0,0.0,0.0,2.8225806427268996,0.0,0.20161290161470938,0.0,0.0,5.443548383839089,0.0,0.20161290161470938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20161290161470938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20161290161470938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83064516086093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6048387048441283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20161290161470938,0.0,0.0,0.0,0.0
327,2022-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2785515342571517,0.0,0.0,0.0,0.0,0.8356545927436,0.0,0.0,0.0,0.2785515342571517,0.2785515342571517,11.699164348549672,0.5571030685143034,0.0,0.2785515342571517,0.0,4.178272983773709,0.0,0.0,0.0,0.0,0.0,0.0,0.2785515342571517,11.14206128003537,2.228412254001503,0.0,0.2785515342571517,0.0,0.0,0.2785515342571517,0.0,0.8356545927436,0.0,0.5571030685143034,0.0,0.8356545927436,0.2785515342571517,8.913649026033868,0.0,1.1142061270007515,1.6713091955150547,2.5069637882586546,0.2785515342571517,0.0,0.0,0.0,0.0,0.2785515342571517,0.2785515342571517,0.0,0.0,35.65459610413547,0.0,0.0,0.0,0.0,0.0,0.2785515342571517,0.0,0.0,0.0,0.0,0.0,10.30640668729177,0.5571030685143034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.064066856772958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,2022-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289473678977664,0.0,0.0,0.0,0.0,0.9868421036932994,0.0,0.0,0.0,0.0,0.0,5.9210526324229535,0.3289473678977664,0.3289473678977664,0.0,0.3289473678977664,6.907894736116253,0.0,0.9868421036932994,0.0,0.3289473678977664,0.0,0.3289473678977664,1.3157894715910656,17.105263161473328,0.6578947357955328,0.0,0.3289473678977664,0.0,0.0,1.3157894715910656,0.0,0.6578947357955328,0.0,0.0,0.0,0.3289473678977664,0.9868421036932994,4.276315792934122,0.0,0.6578947357955328,1.9736842073865988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9736842073865988,0.6578947357955328,0.0,36.18421053033325,0.9868421036932994,0.0,0.0,0.3289473678977664,0.0,0.0,0.0,0.0,2.960526311079898,0.0,0.0,5.592105264525188,0.6578947357955328,0.0,0.3289473678977664,0.0,0.3289473678977664,0.3289473678977664,0.0,0.0,0.0,0.3289473678977664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.960526311079898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000030323565,0.0,0.0,0.0,0.0,0.5333333306298086,0.0,0.13333333771745215,0.0,0.0,0.0,10.133333332566364,0.5333333306298086,0.0,0.13333333771745215,0.0,5.8666666672878955,0.13333333771745215,0.0,0.0,0.13333333771745215,0.0,0.13333333771745215,0.5333333306298086,16.53333333048407,0.6666666683472608,0.0,0.5333333306298086,0.0,0.0,0.13333333771745215,0.0,0.9333333336621652,0.0,0.5333333306298086,0.0,0.5333333306298086,0.4000000030323565,9.466666664219103,0.13333333771745215,0.13333333771745215,1.3333333366945217,0.0,0.13333333771745215,0.0,0.13333333771745215,0.0,0.0,0.0,1.1999999989770695,0.13333333771745215,0.0,36.40000000270444,0.4000000030323565,0.0,0.0,0.2666666653149043,0.0,0.13333333771745215,0.0,0.0,0.2666666653149043,0.0,0.0,5.199999998940634,0.4000000030323565,0.13333333771745215,0.13333333771745215,0.0,0.13333333771745215,0.13333333771745215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333771745215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.533333330593373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333771745215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24630541626026828,0.0,0.0,0.0,0.0,0.7389162589409033,0.0,0.0,0.0,0.0,0.0,6.896551726408201,0.12315270813013414,0.0,0.12315270813013414,0.0,3.4482758581240516,0.12315270813013414,0.0,0.0,0.0,0.0,0.12315270813013414,0.3694581243904024,15.640394084928513,1.354679799591574,0.0,0.0,0.0,0.0,0.6157635508107692,0.0,1.23152709146144,0.0,0.0,0.0,0.49261083252053656,0.24630541626026828,8.990147784940678,0.0,0.0,1.4778325077217083,0.12315270813013414,0.0,0.0,0.0,0.0,0.0,0.3694581243904024,0.3694581243904024,0.12315270813013414,0.0,39.03940886333626,0.3694581243904024,0.0,0.0,0.0,0.0,0.0,0.0,0.24630541626026828,0.0,0.0,0.0,7.881773401609372,0.7389162589409033,0.0,0.24630541626026828,0.0,1.354679799591574,0.49261083252053656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3694581243904024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12315270813013414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.911330051207029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4799999956508692,0.0,0.0,0.0,0.0,0.1600000019209564,0.0,0.0,0.0,0.3200000038419128,0.0,8.480000000690689,0.0,0.1600000019209564,0.1600000019209564,0.0,3.839999995542954,0.0,0.0,0.0,0.1600000019209564,0.0,0.0,0.4799999956508692,14.239999999061117,3.6800000037339964,0.0,0.799999999492782,0.0,0.0,0.3200000038419128,0.0,0.9600000014137385,0.0,0.1600000019209564,0.1600000019209564,0.0,0.3200000038419128,6.719999999784168,0.1600000019209564,0.0,1.599999998985564,0.6399999975718256,0.1600000019209564,0.0,0.0,0.0,0.1600000019209564,0.0,1.599999998985564,0.0,0.0,40.15999999678405,0.0,0.0,0.3200000038419128,1.1200000033346946,0.0,0.1600000019209564,0.0,0.1600000019209564,0.1600000019209564,0.0,0.0,6.240000004133299,0.3200000038419128,0.1600000019209564,0.1600000019209564,0.0,0.1600000019209564,0.1600000019209564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1600000019209564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.639999995035735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40485830283720076,0.20242915141860038,0.0,0.0,0.40485830283720076,0.0,13.360323891603334,0.0,0.0,0.40485830283720076,0.40485830283720076,5.465587047492494,0.40485830283720076,0.0,0.0,0.0,0.0,0.0,1.0121457468905728,19.635627534567803,2.226720645199746,0.0,0.20242915141860038,0.0,0.0,0.20242915141860038,0.0,1.4170040497277734,0.0,0.0,0.0,0.20242915141860038,0.20242915141860038,6.072874491545866,0.0,0.0,1.214574898309173,1.214574898309173,0.0,0.0,0.0,0.0,0.0,0.6072874542558011,0.6072874542558011,1.4170040497277734,0.0,32.388663971915335,0.0,0.20242915141860038,0.40485830283720076,0.20242915141860038,0.0,0.0,0.0,0.0,0.20242915141860038,0.0,0.0,4.655870441818092,0.20242915141860038,0.0,0.20242915141860038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20242915141860038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20242915141860038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538463461205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4021447679853763,0.0,0.0,0.0,0.0,0.2680965153593304,0.0,0.0,0.0,0.1340482526260459,0.0,7.7747989252061025,0.1340482526260459,0.0,0.0,0.0,4.021447720282716,0.4021447679853763,0.1340482526260459,0.0,0.2680965153593304,0.0,0.0,0.8042895460779911,20.107238601413584,0.6702412833447066,0.0,0.1340482526260459,0.1340482526260459,0.1340482526260459,0.4021447679853763,0.0,0.4021447679853763,0.0,0.4021447679853763,0.0,0.2680965153593304,0.4021447679853763,5.898123327798029,0.0,0.0,1.0723860614373215,0.2680965153593304,0.0,0.0,0.0,0.0,0.0,0.1340482526260459,1.2064343140633673,0.1340482526260459,0.0,41.55495978973106,0.0,0.0,0.0,0.2680965153593304,0.0,0.0,0.0,0.0,0.1340482526260459,0.0,0.0,7.640750672580057,0.0,0.0,0.2680965153593304,0.1340482526260459,0.0,0.4021447679853763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1340482526260459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3512064369380106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,2022-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578931323674,0.0,0.0,0.0,0.0,0.5263157862647349,0.0,0.0,0.0,0.0,0.0,8.684210523499704,0.0,0.0,0.0,0.2631578931323674,2.3684210482176224,0.0,0.2631578931323674,0.0,0.0,0.2631578931323674,0.5263157862647349,0.5263157862647349,15.263157891914151,0.2631578931323674,0.0,0.0,0.0,0.0,1.3157894756881527,0.0,0.2631578931323674,0.0,0.0,0.0,0.7894736793971022,0.2631578931323674,6.8421052615468145,0.2631578931323674,0.2631578931323674,1.8421052619528873,0.5263157862647349,0.0,0.2631578931323674,0.0,0.2631578931323674,0.0,0.2631578931323674,1.0526315825557855,0.7894736793971022,0.0,38.15789473479853,0.2631578931323674,0.0,0.0,0.0,0.0,0.5263157862647349,0.0,0.2631578931323674,0.0,0.0,0.0,9.736842106055487,0.2631578931323674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7894736890173455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578931323674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157862647349,0.0,0.0,0.0,0.0
