,date,Spike. A,Spike. AY.103,Spike. BA.1.1.10,Spike. BA.1.1,Spike. BA.1.13.1,Spike. BA.1,Spike. BA.2.10.3,Spike. BA.2.12.1,Spike. BA.2.13,Spike. BA.2.18,Spike. BA.2.20,Spike. BA.2.3.20,Spike. BA.2.3.6,Spike. BA.2.7,Spike. BA.2.75.2,Spike. BA.2.75,Spike. BA.2.76,Spike. BA.2.86.1,Spike. BA.2,Spike. BA.4.1.8,Spike. BA.4.6.2,Spike. BA.4.7,Spike. BA.4,Spike. BA.5.1.12,Spike. BA.5.1.37,Spike. BA.5.10,Spike. BA.5.10.1,Spike. BA.5.2.14,Spike. BA.5.2.18,Spike. BA.5.2.25,Spike. BA.5.2.32,Spike. BA.5.2.63,Spike. BA.5.9,Spike. BE.10,Spike. BF.12,Spike. BF.4,Spike. BN.1.5.2,Spike. BN.1,Spike. BQ.1.1.2,Spike. BQ.1.1.30,Spike. BQ.1.1.35,Spike. BQ.1.1.37,Spike. BQ.1.1.46,Spike. BQ.1.1.47,Spike. BQ.1.1.48,Spike. BQ.1.1.77,Spike. BQ.1.1.9,Spike. BQ.1.1,Spike. BQ.1.10.1,Spike. BQ.1.13.1,Spike. BQ.1.15.1,Spike. BQ.1.19,Spike. BQ.1.27,Spike. BQ.1.5,Spike. BW.1.1,Spike. CH.1.1,Spike. CJ.1,Spike. CK.2.1,Spike. CM.8.1,Spike. DV.7,Spike. DV.7.1,Spike. EG.1.4,Spike. EG.1.7,Spike. EG.1,Spike. EG.10.1,Spike. EG.2,Spike. EG.5,Spike. EG.5.1.6,Spike. EG.5.1.8,Spike. EG.5.1,Spike. EG.5.2,Spike. EG.6.1.1,Spike. EG.7,Spike. EK.2.1,Spike. EU.1.1,Spike. EY.1,Spike. FD.2,Spike. FL.1.1,Spike. FL.1.4,Spike. FL.1.5.1,Spike. FL.1.5.2,Spike. FL.10.2,Spike. FL.13.3.1,Spike. FL.15.1.1,Spike. FL.15.1,Spike. FL.20.2,Spike. FL.24,Spike. FL.5.1,Spike. FT.3.1.1,Spike. FU.2,Spike. FY.1.1,Spike. FY.4.1,Spike. FY.4.2,Spike. GA.4.1,Spike. GB.1,Spike. GD.1,Spike. GE.1,Spike. GJ.1.1,Spike. GJ.1.2.1,Spike. GJ.1.2.5,Spike. GJ.4,Spike. GK.1.2,Spike. GK.1.4,Spike. GR.1,Spike. GS.1,Spike. GY.1,Spike. GZ.1,Spike. HA.2,Spike. HB.1,Spike. HC.2,Spike. HC.4,Spike. HG.2,Spike. HH.2,Spike. HK.2,Spike. HK.3.2,Spike. HK.3.3,Spike. HK.6,Spike. HM.1,Spike. HT.1,Spike. HV.1,Spike. HZ.1,Spike. JA.1,Spike. JD.1.1.1,Spike. JH.1,Spike. JM.1,Spike. JN.1,Spike. XBB.1.16.14,Spike. XBB.1.16.2,Spike. XBB.1.16.9,Spike. XBB.1.5.101,Spike. XBB.1.5.12,Spike. XBB.1.5.2,Spike. XBB.1.5.3,Spike. XBB.1.5.30,Spike. XBB.1.5.80,Spike. XBB.1.5.96,Spike. XBB.2.3.5,Spike. XBB,Spike. XBP,Spike. XBR,Spike. XCJ,Wuhan-Hu-1
318,2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0489510503578647,0.0,0.0,9.090909089581679,0.0,0.0,0.0,0.0,17.83216783580398,0.699300696858623,1.0489510503578647,31.46853147017649,0.699300696858623,0.0,0.0,0.0,1.0489510503578647,0.0,0.0,0.699300696858623,0.0,0.34965035349924156,19.230769229521222,0.0,0.0,0.0,1.0489510503578647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.034965038229622,0.0,0.0,0.0,0.0,0.0,0.34965035349924156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34965035349924156,0.0,0.0,0.0,0.0
319,2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5842293898477644,0.0,0.0,0.0,0.0,15.412186379377642,0.0,0.0,29.03225806888517,0.35842293999552916,0.0,0.0,0.7168458799910583,1.4336917599821166,0.0,0.7168458799910583,1.0752688199865874,0.0,0.7168458799910583,18.63799282922988,0.0,0.35842293999552916,0.0,0.35842293999552916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.448028668929883,0.7168458799910583,0.0,0.0,0.0,0.0,0.7168458799910583,0.0,0.7168458799910583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,2022-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1976047870812019,0.0,0.0,5.389221552104929,0.0,0.0,0.0,0.0,19.16167664449683,0.0,0.0,24.550898206841282,0.0,0.0,0.0,0.0,1.7964071806218025,0.5988023935406009,0.0,0.0,0.0,0.0,19.76047903803743,0.0,0.0,0.0,0.0,0.0,0.5988023935406009,0.0,0.0,0.0,0.0,0.0,0.5988023935406009,0.0,23.95209581330068,0.0,0.0,0.0,0.0,0.0,0.5988023935406009,0.5988023935406009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1976047870812019,0.0,0.0,0.0,0.0
321,2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24330900182723622,0.0,0.0,1.7031630127906534,0.0,0.0,0.0,0.0,17.031630168101188,1.9464720146178898,0.7299270054817086,22.871046232052176,0.48661800365447244,0.0,0.24330900182723622,0.48661800365447244,1.2165450091361811,0.0,0.48661800365447244,0.7299270054817086,0.48661800365447244,0.24330900182723622,18.00486617541013,0.0,0.0,0.0,1.7031630127906534,0.0,0.0,0.24330900182723622,0.0,0.0,0.0,0.0,0.0,0.0,29.927007295090686,0.7299270054817086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24330900182723622,0.0,0.0,0.0,0.0,0.0,0.24330900182723622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4087193496316688,0.0,0.0,1.2261580387587665,0.13623977983180965,0.0,0.0,0.0,18.392370571245255,1.089918258926957,0.681198909295288,23.43324250611213,0.2724795596636193,0.13623977983180965,0.0,0.2724795596636193,0.5449591294634785,0.0,2.043596727885864,0.4087193496316688,0.0,0.4087193496316688,15.531335154232295,0.0,0.13623977983180965,0.0,0.681198909295288,0.0,0.0,0.2724795596636193,0.0,0.0,0.0,0.0,0.0,0.0,30.24523160920125,2.043596727885864,0.0,0.0,0.0,0.0,0.681198909295288,0.2724795596636193,0.0,0.0,0.2724795596636193,0.0,0.0,0.0,0.13623977983180965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2724795596636193,0.0,0.0,0.0,0.0
323,2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6880733910690053,0.0,0.0,1.8348623863904363,0.0,0.0,0.0,0.0,25.458715592030256,0.9174311880920071,1.1467889953214307,25.229357795007257,0.0,0.22935779702300177,0.0,0.0,1.1467889953214307,0.0,0.45871559404600354,0.45871559404600354,0.6880733910690053,0.22935779702300177,17.88990825965194,0.0,0.22935779702300177,0.0,0.45871559404600354,0.0,0.0,0.45871559404600354,0.0,0.0,0.0,0.0,0.0,0.0,16.972477061353505,2.5229357774594416,0.0,0.0,0.0,0.0,1.1467889953214307,0.0,1.1467889953214307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45871559404600354,0.22935779702300177,0.0,0.0,0.0
324,2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102040841278541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.091836737262707,0.7653061261917812,0.7653061261917812,22.959183674350374,0.25510204206392706,0.5102040841278541,0.0,0.0,1.7857142843199385,0.5102040841278541,0.25510204206392706,1.2755102001920842,0.0,0.0,27.806122453309882,0.0,0.0,0.0,1.0204081682557082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.683673474158287,0.7653061261917812,0.25510204206392706,0.0,0.0,0.0,0.25510204206392706,0.5102040841278541,0.5102040841278541,0.0,0.25510204206392706,0.0,0.0,0.0,0.25510204206392706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3012048216895635,0.0,0.0,0.602409643379127,0.0,0.0,0.0,0.3012048216895635,20.783132534652168,0.602409643379127,0.3012048216895635,24.397590364565485,0.9036144549482085,0.0,0.0,0.0,0.3012048216895635,0.0,0.3012048216895635,0.602409643379127,0.3012048216895635,0.0,20.481927712962605,0.0,0.3012048216895635,0.0,4.518072284861524,0.0,0.3012048216895635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.783132534652168,0.9036144549482085,0.0,0.0,0.0,0.0,0.602409643379127,0.3012048216895635,0.9036144549482085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2048192766377719,0.0,0.0,0.0
326,2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6042780775481664,0.0,0.0,0.0,0.0,13.101604274709313,1.0695187183654444,0.8021390337206074,21.122994652343195,0.26737967453788514,0.5347593591827222,0.0,0.0,1.6042780775481664,0.0,0.0,2.139037436730889,0.8021390337206074,0.0,27.00534759324619,0.0,0.0,0.0,3.2085561449893816,0.0,0.5347593591827222,0.26737967453788514,0.0,0.0,0.0,0.0,0.0,0.0,22.994652404429246,0.5347593591827222,0.0,0.0,0.26737967453788514,0.0,1.6042780775481664,0.0,0.26737967453788514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26737967453788514,0.0,0.0,0.0,0.0
327,2022-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4081632702921047,0.0,0.0,1.2244898008354976,0.0,0.0,0.0,0.0,15.918367350616574,0.0,0.8163265305433931,19.591836733041433,0.8163265305433931,0.0,0.0,0.0,0.4081632702921047,0.0,0.4081632702921047,0.4081632702921047,0.0,0.0,26.12244897738858,0.0,0.0,0.0,4.081632652716966,0.0,0.0,0.4081632702921047,0.0,0.0,0.0,0.0,0.0,0.0,23.6734693857584,0.8163265305433931,0.0,0.0,0.0,0.4081632702921047,2.040816331378891,0.4081632702921047,0.0,0.0,0.0,0.4081632702921047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2244898008354976,0.4081632702921047,0.0,0.0,0.0
328,2022-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43763675868062435,0.0,0.0,0.8752735275144216,0.0,0.0,0.0,0.0,15.754923414034206,0.21881837934031217,0.43763675868062435,16.849015320888938,0.0,0.21881837934031217,0.0,0.0,0.43763675868062435,0.0,0.6564551380209365,1.312910286195046,0.0,0.0,18.59956236576461,0.0,0.0,0.0,1.7505470448756704,0.43763675868062435,0.0,1.9693654242159826,0.0,0.0,0.0,0.0,0.0,0.0,34.1356674004585,0.43763675868062435,0.0,0.0,0.0,0.0,3.5010940897513407,0.6564551380209365,0.8752735275144216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43763675868062435,0.0,0.0,0.0,0.0
329,2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3541912601780644,0.0,0.0,0.3541912601780644,0.0,0.0,0.0,0.0,16.528925620001917,0.7083825304741926,0.944510030514193,18.299881931010304,0.5903187703361287,0.1180637500200002,0.0,0.1180637500200002,0.47225502031612837,0.1180637500200002,1.0625737906522568,0.5903187703361287,0.1180637500200002,0.23612751015806419,18.299881931010304,0.0,0.1180637500200002,0.0,1.4167650508303213,0.0,0.1180637500200002,0.47225502031612837,0.0,0.0,0.0,0.0,0.0,0.0,33.88429752049803,0.7083825304741926,0.1180637500200002,0.0,0.1180637500200002,0.1180637500200002,1.6528925609883858,0.5903187703361287,0.47225502031612837,0.1180637500200002,0.0,0.1180637500200002,0.0,0.0,0.1180637500200002,0.0,0.23612751015806419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083825304741926,0.0,0.0,0.0,0.0
330,2022-11-29,0.0,0.0,0.0,0.22421525011450696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22421525011450696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.748878920344843,0.8968609904356064,0.22421525011450696,19.730941699381546,0.4484304902065924,0.6726457403210994,0.0,0.0,0.22421525011450696,0.0,0.22421525011450696,0.0,0.22421525011450696,0.0,26.23318385247803,0.0,0.0,0.0,2.017937220963298,0.22421525011450696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.421524660665945,0.4484304902065924,0.0,0.0,0.0,0.0,2.6905829612843974,0.4484304902065924,0.0,0.0,0.0,0.22421525011450696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4484304902065924,0.0,0.0,0.0,0.0
331,2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5617977550077934,0.0,0.0,0.0,0.0,10.955056176893544,1.1235955100155868,0.5617977550077934,19.101123599085202,0.280898872419627,0.280898872419627,0.0,0.5617977550077934,0.5617977550077934,0.0,0.280898872419627,1.4044943824352139,1.4044943824352139,0.0,21.910112363955626,0.0,0.0,0.0,4.2134831473056416,0.0,0.5617977550077934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.022471913421754,0.8426966274274204,0.0,0.0,0.0,0.280898872419627,1.966292137443007,0.280898872419627,0.280898872419627,0.0,0.280898872419627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280898872419627,0.0,0.0,0.0,0.0
332,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34965034616010066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.937062940650994,2.0979020973801843,0.6993007025299915,21.678321676331834,0.0,0.6993007025299915,0.0,0.0,0.34965034616010066,0.0,0.6993007025299915,1.0489510486900921,0.6993007025299915,0.0,25.174825178771997,0.0,0.0,0.0,1.0489510486900921,0.0,0.6993007025299915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.97202796847239,1.0489510486900921,0.0,0.0,0.0,0.0,0.6993007025299915,1.0489510486900921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0489510486900921,0.0,0.0,0.0,0.0
333,2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375000012295042,0.0,0.0,0.0,0.0,0.0,0.0,0.31250000380566806,17.187499995374242,0.31250000380566806,1.56249999865334,14.06249999806756,0.31250000380566806,0.0,0.0,0.31250000380566806,0.9375000012295042,0.0,0.0,0.31250000380566806,1.56249999865334,0.31250000380566806,25.937500000057945,0.0,0.0,0.0,2.187499996077176,0.0,0.31250000380566806,0.31250000380566806,0.0,0.0,0.0,0.0,0.0,0.0,28.75000000374646,0.0,0.0,0.31250000380566806,0.0,0.0,1.56249999865334,0.0,0.31250000380566806,0.0,0.0,0.31250000380566806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8750000024590083,0.0,0.0,0.0,0.0
334,2022-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.692946054648422,0.8298755212134464,2.0746887979921222,13.692946054648422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41493775556522944,0.41493775556522944,0.0,26.556016598166384,0.0,0.41493775556522944,0.0,1.244813276778676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.929460578044,0.41493775556522944,0.0,0.8298755212134464,0.0,0.0,0.8298755212134464,0.41493775556522944,0.41493775556522944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298755212134464,0.0,0.0,0.0,0.0
335,2022-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127819553826446,0.0,0.0,0.751879702550964,0.0,0.0,0.0,0.0,12.40601504171497,1.50375939502674,0.375939851275482,12.030075190439485,0.0,0.751879702550964,0.0,0.0,0.0,0.0,0.375939851275482,0.0,0.751879702550964,0.0,24.06015038087897,0.0,0.0,0.0,3.759398492604444,0.0,0.375939851275482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47368421264742,0.0,0.0,1.127819553826446,0.0,0.0,1.127819553826446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
