,date,Spike. AY.100,Spike. AY.20,Spike. AY.26,Spike. AY.3,Spike. B.1.1.222,Spike. BA.1.1.1,Spike. BA.1.1.14,Spike. BA.1.1.18,Spike. BA.1.1,Spike. BA.1.15,Spike. BA.1.15.1,Spike. BA.1.15.2,Spike. BA.1.20,Spike. BA.1,Spike. BA.2.10.1,Spike. BA.2.12,Spike. BA.2.12.1,Spike. BA.2.13,Spike. BA.2.18,Spike. BA.2.2,Spike. BA.2.23.1,Spike. BA.2.3.6,Spike. BA.2.38,Spike. BA.2.56,Spike. BA.2.9,Spike. BA.2.9.3,Spike. BA.2.9.7,Spike. BA.2,Spike. BA.3,Spike. BA.4.1.8,Spike. BA.4,Spike. BA.5.1.12,Spike. BA.5.1.19,Spike. BA.5.2.23,Spike. BA.5.2.32,Spike. BA.5.2.34,Spike. BA.5.2.36,Spike. BA.5.2.37,Spike. BA.5,Spike. BE.1.2.1,Spike. BE.1.4.3,Spike. BE.10,Spike. BF.10.1,Spike. BF.11.2,Spike. BG.5,Spike. BN.1.2.1,Spike. BN.1.3,Spike. BN.1.3.1,Spike. BN.1.9,Spike. BN.1,Spike. BN.3.1,Spike. BQ.1.1.13,Spike. BQ.1.1.2,Spike. BQ.1.1.26,Spike. BQ.1.1.28,Spike. BQ.1.1.32,Spike. BQ.1.1.35,Spike. BQ.1.1.54,Spike. BQ.1.1.63,Spike. BQ.1.1.65,Spike. BQ.1.1.67,Spike. BQ.1.1,Spike. BQ.1.10.1,Spike. BQ.1.19,Spike. BQ.1.2.3,Spike. BQ.1.32,Spike. BQ.1.5,Spike. BU.1,Spike. BW.1.1,Spike. BY.1.1.1,Spike. CH.1.1.24,Spike. CH.1.1,Spike. CK.1.3,Spike. CK.1,Spike. CK.2.1,Spike. CM.8.1,Spike. CT.1,Spike. CV.2,Spike. DB.2,Spike. DF.1,Spike. EE.5,Spike. EG.1.4,Spike. EG.1,Spike. EG.5.1.1,Spike. EG.5.1.3,Spike. EG.5.1.6,Spike. EG.5.1,Spike. FA.1,Spike. FD.2,Spike. FD.4,Spike. FE.1,Spike. FL.1.5.1,Spike. FL.15,Spike. FL.2,Spike. FL.21.2,Spike. FT.3,Spike. FT.3.1.1,Spike. FT.3.1,Spike. GD.1,Spike. GJ.1.2,Spike. HS.1.1,Spike. HT.1,Spike. HT.2,Spike. HV.1,Spike. HZ.1,Spike. HZ.2,Spike. XBB.1.15,Spike. XBB.1.16.15,Spike. XBB.1.3,Spike. XBB.1.5.1,Spike. XBB.1.5.15,Spike. XBB.1.5.3,Spike. XBB.1.5.32,Spike. XBB.1.5.40,Spike. XBB.1.5.52,Spike. XBB.1.5.76,Spike. XBB.1.5.78,Spike. XBB.1.5.91,Spike. XBB.1.6,Spike. XBB.1.9,Spike. XBB.1.9.3,Spike. XBB.1,Spike. XBB.2.11.1,Spike. XBB.2.3,Spike. XBB.2.3.2,Spike. XBB.2.5,Spike. XBB,Wuhan-Hu-1
371,2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.508771927735917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.280701757251146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7543859638679584,0.0,0.8771929870216983,0.0,0.0,0.0,0.0,0.8771929870216983,0.8771929870216983,0.8771929870216983,0.8771929870216983,0.0,32.45614034682038,0.0,0.0,0.0,1.7543859638679584,0.8771929870216983,2.6315789508896565,5.263157891603875,0.0,0.0,1.7543859638679584,0.0,0.0,0.0,0.8771929870216983,0.0,0.0,0.0,0.0,0.0,1.7543859638679584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.894736842493531,0.0,0.0,0.0,9.64912280636149,0.0,0.0,0.0,0.8771929870216983,0.0,0.0,0.0,0.0,0.0,0.8771929870216983,0.0,0.8771929870216983,1.7543859638679584,0.0,4.385964914757615,0.0,0.0,0.0,0.0,4.385964914757615,0.0
372,2023-01-11,0.0,0.0,0.0,0.0,0.3745318314641813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2471910093843386,0.0,0.0,0.3745318314641813,0.0,0.0,0.0,0.0,0.3745318314641813,0.0,0.0,14.606741571297826,0.0,0.0,0.0,0.0,0.0,0.3745318314641813,0.0,2.2471910093843386,0.3745318314641813,0.3745318314641813,0.0,0.3745318314641813,0.0,0.0,0.3745318314641813,0.3745318314641813,1.4981273361563507,0.7490636732279881,0.0,25.093632955291156,0.0,0.0,0.0,1.1235955046921693,0.7490636732279881,1.8726591779201576,3.370786514076508,0.0,0.0,1.8726591779201576,0.7490636732279881,0.0,0.3745318314641813,0.7490636732279881,0.0,0.0,0.3745318314641813,0.0,0.0,2.621722851148145,0.0,0.0,0.0,0.0,0.0,0.3745318314641813,0.3745318314641813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3670411966888345,0.0,0.0,0.0,13.108614235141475,0.0,0.0,0.0,0.3745318314641813,0.0,0.0,0.0,0.0,0.0,0.3745318314641813,0.0,0.7490636732279881,1.1235955046921693,0.0,8.614232206073174,0.0,0.0,0.0,0.0,4.8689138605324835,0.0
373,2023-01-12,0.0,0.0,0.0,0.0,0.6535947737291555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.307189547458311,0.0,0.0,0.6535947737291555,0.0,0.0,0.0,0.0,0.6535947737291555,0.0,0.0,16.33986928087595,0.0,0.0,0.0,0.0,0.0,0.6535947737291555,0.0,2.6143790845244657,0.6535947737291555,0.0,0.0,0.6535947737291555,0.0,0.0,0.0,0.0,1.96078431079531,0.6535947737291555,0.0,19.607843139129567,0.0,0.0,0.0,0.6535947737291555,0.6535947737291555,1.307189547458311,1.96078431079531,0.0,0.0,1.96078431079531,1.307189547458311,0.0,0.6535947737291555,0.6535947737291555,0.0,0.0,0.6535947737291555,0.0,0.0,3.2679738582536215,0.0,0.0,0.0,0.0,0.0,0.6535947737291555,0.6535947737291555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.228758169048931,0.0,0.0,0.0,15.686274507146795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6535947737291555,0.6535947737291555,0.0,11.764705885556173,0.0,0.0,0.0,0.0,5.228758169048931,0.0
374,2023-01-13,0.0,0.0,0.0,0.0,0.41666666986212547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833332975397936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666694782304,0.0,0.0,0.41666666986212547,0.0,0.0,0.0,0.0,0.41666666986212547,0.0,0.0,16.874999999988997,0.0,0.0,0.0,0.0,0.20833332975397936,0.41666666986212547,0.0,1.874999998848315,0.41666666986212547,0.0,0.0,0.41666666986212547,0.41666666986212547,0.0,0.0,0.6249999996161049,1.874999998848315,0.8333333293700843,0.0,20.41666666793165,0.0,0.0,0.0,0.6249999996161049,0.41666666986212547,1.4583333289861893,2.708333328218399,0.0,0.0,1.666666669094335,1.2499999992322097,0.0,0.6249999996161049,0.8333333293700843,0.0,0.0,0.41666666986212547,0.0,0.0,3.54166666794265,0.0,0.0,0.0,0.0,0.0,0.41666666986212547,0.41666666986212547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0833333358853,0.0,0.0,0.0,14.1666666717706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833332975397936,0.0,0.0,0.0,0.41666666986212547,0.41666666986212547,0.0,12.083333332814139,0.41666666986212547,0.0,0.0,0.20833332975397936,3.74999999769663,0.0
375,2023-01-14,0.0,0.0,0.0,0.0,0.19960080079605996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3992016015921199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7984031928648787,0.0,0.0,0.19960080079605996,0.0,0.0,0.0,0.0,0.19960080079605996,0.0,0.0,17.365269462869993,0.0,0.0,0.0,0.0,0.3992016015921199,0.19960080079605996,0.0,1.1976047944569987,0.19960080079605996,0.0,0.0,0.19960080079605996,0.7984031928648787,0.0,0.0,1.1976047944569987,1.7964071865258173,0.9980039936609387,0.0,21.157684626398325,0.0,0.0,0.0,0.5988023920688187,0.19960080079605996,1.5968063857297574,3.393213572255574,0.0,0.0,1.3972055849336973,1.1976047944569987,0.0,0.5988023920688187,0.9980039936609387,0.0,0.0,0.19960080079605996,0.0,0.0,3.792415173847694,0.0,0.0,0.0,0.0,0.0,0.19960080079605996,0.19960080079605996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.782435131833026,0.0,0.0,0.0,12.774451096157419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3992016015921199,0.0,0.0,0.0,0.19960080079605996,0.19960080079605996,0.0,12.37524950488466,0.7984031928648787,0.0,0.0,0.3992016015921199,2.395209578594636,0.0
376,2023-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747126458586074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747126458586074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.816091949605333,0.0,0.0,0.0,0.0,0.5747126458586074,0.0,0.0,0.5747126458586074,0.0,0.0,0.0,0.0,1.1494252917172147,0.0,0.0,1.7241379272884656,1.7241379272884656,1.1494252917172147,0.0,21.839080460328226,0.0,0.0,0.0,0.5747126458586074,0.0,1.7241379272884656,4.022988510722895,0.0,0.0,1.1494252917172147,1.1494252917172147,0.0,0.5747126458586074,1.1494252917172147,0.0,0.0,0.0,0.0,0.0,4.022988510722895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.344827584305506,0.0,0.0,0.0,11.494252876022722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747126458586074,0.0,0.0,0.0,0.0,0.0,0.0,12.643678157452582,1.1494252917172147,0.0,0.0,0.5747126458586074,1.1494252917172147,0.0
377,2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3952569121600676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.790513834577052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.403162054652686,0.0,0.0,0.0,0.0,0.3952569121600676,0.1976284612084923,0.0,0.790513834577052,0.0,0.3952569121600676,0.0,0.0,0.790513834577052,0.3952569121600676,0.0,1.581027669154104,1.9762845813141718,1.1857707467371197,0.0,23.12252964342917,0.0,0.0,0.0,0.5928853733685598,0.0,1.581027669154104,3.359683799516701,0.0,0.0,1.1857707467371197,1.581027669154104,0.0,0.3952569121600676,1.383399207945612,0.0,0.0,0.0,0.0,0.3952569121600676,3.359683799516701,0.0,0.0,0.0,0.0,0.0,0.1976284612084923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.067193673821812,0.0,0.0,0.0,10.27667983924476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3952569121600676,0.0,0.0,0.0,0.1976284612084923,0.0,0.0,10.86956521261332,0.790513834577052,0.0,0.0,0.3952569121600676,3.557312250468277,0.0
378,2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204081634286389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204081612074551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.897959180212522,0.0,0.0,0.0,0.0,0.204081634286389,0.408163268572778,0.0,1.0204081612074551,0.0,0.8163265269210663,0.0,0.0,0.408163268572778,0.8163265269210663,0.0,1.4285714297802332,2.2448979567012994,1.2244897954938443,0.0,24.489795920101372,0.0,0.0,0.0,0.612244902859167,0.0,1.4285714297802332,2.6530612252740773,0.0,0.0,1.2244897954938443,2.0408163224149103,0.0,0.204081634286389,1.6326530640666221,0.0,0.0,0.0,0.0,0.8163265269210663,2.6530612252740773,0.0,0.0,0.0,0.0,0.0,0.408163268572778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.836734696590154,0.0,0.0,0.0,8.979591837029687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204081634286389,0.0,0.0,0.0,0.408163268572778,0.0,0.0,8.979591837029687,0.408163268572778,0.0,0.0,0.204081634286389,6.1224489774692215,0.0
379,2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.265822779881581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.291139239705968,0.0,0.0,0.0,0.0,0.0,0.6329113899407905,0.0,1.265822779881581,0.0,1.265822779881581,0.0,0.0,0.0,1.265822779881581,0.0,1.265822779881581,2.531645569953036,1.265822779881581,0.0,25.94936708947115,0.0,0.0,0.0,0.6329113899407905,0.0,1.265822779881581,1.8987341800122453,0.0,0.0,1.265822779881581,2.531645569953036,0.0,0.0,1.8987341800122453,0.0,0.0,0.0,0.0,1.265822779881581,1.8987341800122453,0.0,0.0,0.0,0.0,0.0,0.6329113899407905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.65822784976518,0.0,0.0,0.0,7.594936709859107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6329113899407905,0.0,0.0,6.962025319918316,0.0,0.0,0.0,0.0,8.860759489740689,0.0
380,2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4336917532136633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.903225809783184,0.0,0.0,0.0,0.0,0.0,0.358422943446785,0.0,1.4336917532136633,0.358422943446785,1.4336917532136633,0.358422943446785,0.0,0.0,1.4336917532136633,0.0,1.4336917532136633,2.150537629820495,1.7921146966604482,0.0,22.939068102852307,0.0,0.0,0.358422943446785,0.358422943446785,0.358422943446785,1.4336917532136633,1.7921146966604482,0.0,0.0,1.0752688200536165,1.4336917532136633,0.0,0.0,2.150537629820495,0.0,0.0,0.0,0.0,0.7168458766068316,2.50896057326728,0.0,0.0,0.0,0.0,0.0,0.358422943446785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358422943446785,13.26164874294323,0.0,0.0,0.0,8.602150539855456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7168458766068316,0.7168458766068316,0.0,8.602150539855456,0.0,0.0,0.0,0.358422943446785,6.810035843195009,0.0
381,2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6528925647683628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.396694209729665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6528925647683628,0.8264462771775701,1.6528925647683628,0.8264462771775701,0.0,0.0,1.6528925647683628,0.0,1.6528925647683628,1.6528925647683628,2.4793388419459332,0.0,19.008264458389895,0.0,0.0,0.8264462771775701,0.0,0.8264462771775701,1.6528925647683628,1.6528925647683628,0.0,0.0,0.8264462771775701,0.0,0.0,0.0,2.4793388419459332,0.0,0.0,0.0,0.0,0.0,3.3057851191235033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8264462771775701,14.04958677449803,0.0,0.0,0.0,9.917355367783733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8264462771775701,1.6528925647683628,0.0,10.743801655374526,0.0,0.0,0.0,0.8264462771775701,4.132231406714296,0.0
382,2023-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584229430134501,1.7921146942787205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584229430134501,0.0,0.0,10.394265233053137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0752688186460853,0.7168458756326349,2.508960569911355,0.3584229430134501,0.0,0.0,0.7168458756326349,0.3584229430134501,1.0752688186460853,1.7921146942787205,1.7921146942787205,0.0,22.580645160384993,0.0,0.0,0.3584229430134501,0.3584229430134501,0.7168458756326349,1.7921146942787205,2.1505376372921705,0.0,0.0,0.3584229430134501,0.7168458756326349,0.0,0.3584229430134501,1.0752688186460853,0.0,0.0,0.0,0.0,0.0,2.1505376372921705,0.0,0.0,0.0,0.0,0.0,0.3584229430134501,0.0,0.0,0.3584229430134501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7168458756326349,15.412186383270111,0.0,0.0,0.0,9.6774193574205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0752688186460853,0.0,0.3584229430134501,0.7168458756326349,0.0,11.11111110868577,0.0,0.0,0.0,0.3584229430134501,3.942652331570891,0.0
383,2023-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6329113949323342,1.898734174417256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6329113949323342,0.0,0.0,8.860759497913438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6329113949323342,0.6329113949323342,3.1645569642819242,0.0,0.0,0.0,0.0,0.6329113949323342,0.6329113949323342,1.898734174417256,1.2658227898646683,0.0,25.316455693495897,0.0,0.0,0.0,0.6329113949323342,0.6329113949323342,1.898734174417256,2.5316455693495903,0.0,0.0,0.0,1.2658227898646683,0.0,0.6329113949323342,0.0,0.0,0.0,0.0,0.0,0.0,1.2658227898646683,0.0,0.0,0.0,0.0,0.0,0.6329113949323342,0.0,0.0,0.6329113949323342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6329113949323342,16.45569620596221,0.0,0.0,0.0,9.493670882466025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.898734174417256,0.0,0.0,0.0,0.0,11.392405067263029,0.0,0.0,0.0,0.0,3.797468359214258,0.0
384,2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21413276541919174,0.0,0.4282655204529445,1.4989293371634642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4282655204529445,0.0,0.0,8.565310492142402,0.0,0.0,0.0,0.0,0.0,0.4282655204529445,0.0,0.6423982858721363,0.4282655204529445,2.355460388454792,0.0,0.0,0.0,0.0,0.4282655204529445,0.6423982858721363,1.9271948576164086,1.4989293371634642,0.21413276541919174,23.7687366188108,0.0,0.0,0.0,0.4282655204529445,0.4282655204529445,2.1413276230356004,2.783725908907737,0.0,0.0,0.21413276541919174,1.2847965717442726,0.0,0.4282655204529445,0.0,0.0,0.0,0.0,0.0,0.0,1.2847965717442726,0.0,0.0,0.0,0.0,0.0,0.8565310512913279,0.0,0.0,0.4282655204529445,0.0,0.0,0.21413276541919174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8565310512913279,16.916488218865613,0.0,0.0,0.0,8.993576012595346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1413276230356004,0.0,0.4282655204529445,0.21413276541919174,0.0,12.847965738213604,0.0,0.0,0.0,0.0,3.6402569601990646,0.0
385,2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434782606779043,0.0,0.2173913033895215,1.0869565169476076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2173913033895215,0.0,0.0,8.260869570367035,0.0,0.0,0.0,0.0,0.0,0.869565213558086,0.0,0.6521739101685645,0.2173913033895215,1.521739134117955,0.0,0.0,0.0,0.0,0.2173913033895215,0.6521739101685645,1.9565217408969982,1.7391304375074765,0.434782606779043,22.173913039252934,0.0,0.0,0.0,0.2173913033895215,0.2173913033895215,2.391304347676041,3.043478257844606,0.0,0.0,0.434782606779043,1.3043478307284335,0.0,0.2173913033895215,0.0,0.0,0.0,0.0,0.0,0.0,1.3043478307284335,0.0,0.0,0.0,0.0,0.0,1.0869565169476076,0.0,0.0,0.2173913033895215,0.0,0.0,0.434782606779043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0869565169476076,17.391304343900853,0.0,0.0,0.0,8.478260873756557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.391304347676041,0.0,0.869565213558086,0.434782606779043,0.0,14.347826086056244,0.0,0.0,0.0,0.0,3.478260864623649,0.0
386,2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6622516606577383,0.0,0.0,0.6622516606577383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9470198655087545,0.0,0.0,0.0,0.0,0.0,1.3245033109181255,0.0,0.6622516606577383,0.0,0.6622516606577383,0.0,0.0,0.0,0.0,0.0,0.6622516606577383,1.986754971575864,1.986754971575864,0.6622516606577383,20.529801324429624,0.0,0.0,0.0,0.0,0.0,2.649006621836251,3.3112582824939896,0.0,0.0,0.6622516606577383,1.3245033109181255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3245033109181255,0.0,0.0,0.0,0.0,0.0,1.3245033109181255,0.0,0.0,0.0,0.0,0.0,0.6622516606577383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3245033109181255,17.88079470259337,0.0,0.0,0.0,7.9470198655087545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649006621836251,0.0,1.3245033109181255,0.6622516606577383,0.0,15.894039731017509,0.0,0.0,0.0,0.0,3.3112582824939896,0.0
387,2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38759690418783527,0.0,0.0,0.38759690418783527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.751937980268334,0.0,0.0,0.0,0.0,0.0,0.7751937980268334,0.0,0.7751937980268334,0.38759690418783527,0.7751937980268334,0.38759690418783527,0.7751937980268334,0.0,0.0,0.0,0.7751937980268334,1.9379845002415024,1.9379845002415024,0.38759690418783527,20.155038759046505,0.0,0.0,0.0,0.0,0.0,1.5503875960536668,1.9379845002415024,0.0,0.0,0.7751937980268334,0.7751937980268334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7131782982683355,0.0,0.0,0.0,0.0,0.0,0.7751937980268334,0.0,0.0,0.0,0.0,0.0,0.7751937980268334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751937980268334,18.217054258805003,0.0,0.0,0.0,9.689922480509836,0.0,0.0,0.7751937980268334,0.0,0.0,0.0,0.38759690418783527,0.0,0.0,1.9379845002415024,0.0,0.7751937980268334,0.38759690418783527,0.0,17.44186046077817,0.0,0.0,0.0,0.0,2.7131782982683355,0.0
388,2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47663551117093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934579440181413,0.934579440181413,0.934579440181413,0.934579440181413,1.869158880362826,0.0,0.0,0.0,0.934579440181413,1.869158880362826,1.869158880362826,0.0,19.626168223248925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934579440181413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.672897200907065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934579440181413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.691588783067512,0.0,0.0,0.0,12.149532712077994,0.0,0.0,1.869158880362826,0.0,0.0,0.0,0.934579440181413,0.0,0.0,0.934579440181413,0.0,0.0,0.0,0.0,19.626168223248925,0.0,0.0,0.0,0.0,1.869158880362826,0.0
