,date,Spike. AY.119.1,Spike. AY.29.2,Spike. BA.1.1,Spike. BA.1,Spike. BA.2.12.1,Spike. BA.2.13,Spike. BA.2.18,Spike. BA.2.24,Spike. BA.2.3.20,Spike. BA.2.75.2,Spike. BA.2.86.1,Spike. BA.2,Spike. BA.3,Spike. BA.4.1.9,Spike. BA.4.7,Spike. BA.4,Spike. BA.5.1.12,Spike. BA.5.10,Spike. BA.5.2.14,Spike. BA.5.2.18,Spike. BA.5.2.30,Spike. BA.5.2.32,Spike. BA.5.2.36,Spike. BA.5.2.43,Spike. BA.5.2.46,Spike. BE.4.2,Spike. BF.12,Spike. BF.4,Spike. BF.7.15,Spike. BF.7.4.3,Spike. BN.1.1,Spike. BN.1.10,Spike. BN.1.3.13,Spike. BN.1,Spike. BQ.1,Spike. BQ.1.1.18,Spike. BQ.1.1.23,Spike. BQ.1.1.31,Spike. BQ.1.1.38,Spike. BQ.1.1.45,Spike. BQ.1.1.73,Spike. BQ.1.1,Spike. BQ.1.11,Spike. BQ.1.2.3,Spike. BQ.1.31,Spike. BR.2,Spike. BS.1.1,Spike. CH.1.1,Spike. CJ.1.2,Spike. CK.1.1.1,Spike. CK.1.1.2,Spike. CM.4.1,Spike. CM.5.2,Spike. CQ.2,Spike. DN.3.1,Spike. DV.1,Spike. DV.7.1,Spike. EG.1.2,Spike. EG.1,Spike. EG.11,Spike. EG.2.2,Spike. EG.2,Spike. EG.5.1.1,Spike. EG.5.1.3,Spike. EG.5.1.6,Spike. EG.5.1.8,Spike. EG.5.2.2,Spike. EG.5,Spike. EG.8,Spike. EL.1,Spike. EU.1.1,Spike. FB.1,Spike. FD.3,Spike. FL.1.3,Spike. FL.1.5.1,Spike. FL.10,Spike. FL.13.3,Spike. FL.14,Spike. FL.15.1.1,Spike. FL.15.1,Spike. FL.22,Spike. FL.23,Spike. FL.29,Spike. FL.4.11,Spike. FL.4.2,Spike. FL.4.3,Spike. FL.4.8,Spike. FU.3.1,Spike. FV.1,Spike. FY.3.1,Spike. FY.3,Spike. FY.4.2,Spike. GB.1,Spike. GB.2,Spike. GE.1,Spike. GJ.1.1,Spike. GJ.1.2.1,Spike. GJ.1,Spike. GK.1.1,Spike. GK.2.2,Spike. GL.1,Spike. GM.3,Spike. GR.1,Spike. GS.4.1,Spike. GY.5,Spike. GY.8,Spike. HH.1,Spike. HK.1,Spike. HK.2,Spike. HK.3.1,Spike. HK.3.2,Spike. HK.6,Spike. HK.8,Spike. HT.1,Spike. HV.1,Spike. HW.1,Spike. JC.1,Spike. JD.1.1.1,Spike. JD.1.1.3,Spike. JF.1,Spike. JN.1,Spike. UNASSIGNED,Spike. XBB.1.16.11,Spike. XBB.1.16.18,Spike. XBB.1.16.6,Spike. XBB.1.19.1,Spike. XBB.1.31.2,Spike. XBB.1.41,Spike. XBB.1.5.18,Spike. XBB.1.5.40,Spike. XBB.1.5.41,Spike. XBB.1.5.59,Spike. XBB.1.9,Spike. XBB.1,Spike. XBB.2.3.11,Spike. XBB.2.3.13,Spike. XBB.2.3.4,Spike. XBB.2.3.5,Spike. XBB.2.3.8,Spike. XBC.1,Spike. nan,Wuhan-Hu-1
327,2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188679220811118,0.23584906014407309,0.0,0.09433962405762925,0.0,11.79245283319422,0.3773584859946679,63.82075471281637,0.3301886842017024,0.0,0.3301886842017024,0.23584906014407309,0.4245282980234825,1.226415092277482,0.14150943608644387,0.4716981100522971,0.7547169822251848,0.04716981202881462,0.09433962405762925,0.28301887217288774,1.4622641524215552,0.4716981100522971,0.4716981100522971,0.0,0.14150943608644387,4.52830188311526,0.4245282980234825,1.6981132125656284,0.0,0.0,0.0,0.0,0.0,6.084905659594445,0.3773584859946679,0.28301887217288774,0.0,0.613207546138741,0.1886792481152585,1.226415092277482,0.14150943608644387,0.0,0.0,0.09433962405762925,0.0,0.23584906014407309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04716981202881462,0.23584906014407309,0.0,0.0,0.0,0.0,0.0,0.09433962405762925,0.0,0.0
328,2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22050716993174033,0.38588753974410683,0.0,0.0,0.0,11.852260203101993,0.22050716993174033,63.340683572700854,0.6063947096758472,0.0,0.22050716993174033,0.27563395986919587,0.44101432968156234,1.4332965791015162,0.0,0.38588753974410683,0.8269018796075875,0.3307607498066514,0.0,0.22050716993174033,1.6538037490332564,0.22050716993174033,0.27563395986919587,0.11025357987491098,0.27563395986919587,3.858875417804905,0.49614111961901786,1.2127894193516944,0.0,0.05512678993745549,0.0,0.0,0.0,7.331863285683786,0.27563395986919587,0.6615214996133028,0.0,0.38588753974410683,0.05512678993745549,1.1576626192323205,0.49614111961901786,0.0,0.0,0.05512678993745549,0.0,0.3307607498066514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27563395986919587,0.0,0.0,0.0,0.0,0.0,0.05512678993745549,0.0,0.0
329,2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24896265955684105,0.41493775582848336,0.0,0.0,0.0,13.112033191235675,0.3319502026428697,63.23651451747912,1.1618257243994214,0.0,0.16597510637122737,0.24896265955684105,0.3319502026428697,0.6639004153853244,0.08298755318561368,0.49792530901409704,0.7468879685709381,0.24896265955684105,0.0,0.24896265955684105,1.742738586599132,0.0,0.3319502026428697,0.16597510637122737,0.08298755318561368,5.145228216711368,0.3319502026428697,1.4107883839562625,0.0,0.0,0.0,0.0,0.0,5.643153525725465,0.49792530901409704,0.3319502026428697,0.0,0.5809128621997107,0.0,0.6639004153853244,0.08298755318561368,0.0,0.0,0.24896265955684105,0.0,0.16597510637122737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7468879685709381,0.0,0.0,0.0,0.0,0.0,0.08298755318561368,0.0,0.0
330,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5825242742507408,0.3883495195544313,0.0,0.0,0.0,11.909385110521438,0.5177993526313669,60.77669903288986,0.5177993526313669,0.0,0.25889967631568345,0.12944984323874786,0.45307443101199296,1.5533980578941007,0.0,0.7766990289470503,0.7119741073276764,0.38834950939261903,0.0,0.25889967631568345,2.1359223321448413,0.12944984323874786,0.5177993526313669,0.0,0.19417475469630952,4.20711974267031,0.32362459793505743,2.0711974105254676,0.0,0.0,0.0,0.0,0.0,6.7313915842077705,0.45307443101199296,0.3883495195544313,0.0,0.45307443101199296,0.12944984323874786,1.941747577448532,0.45307443101199296,0.0,0.0,0.0,0.12944984323874786,0.19417475469630952,0.0,0.0,0.0,0.06472492161937393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25889967631568345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5829015506210299,0.45336787497064557,0.0,0.0,0.0,12.888601033042255,0.32383419932026125,61.334196888436246,0.25906736149506915,0.0,0.45336787497064557,0.0,0.5181347127958378,0.9715025877664833,0.06476683782519216,0.5829015506210299,1.0362694255916756,0.19430051347557645,0.0,0.19430051347557645,1.8782383377077747,0.19430051347557645,0.32383419932026125,0.0,0.25906736149506915,4.404145074056072,0.25906736149506915,1.8782383377077747,0.0,0.12953367565038432,0.0,0.0,0.0,6.152849736113462,0.45336787497064557,0.32383419932026125,0.0,0.841968912116099,0.12953367565038432,1.424870462737129,0.3886010371454534,0.0,0.0,0.06476683782519216,0.0,0.32383419932026125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06476683782519216,0.5181347127958378,0.0,0.0,0.0,0.0,0.0,0.12953367565038432,0.0,0.0
332,2022-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25252525693639233,0.7575757605313992,0.0,0.0,0.0,9.848484845797078,0.25252525693639233,60.606060606123044,0.7575757605313992,0.0,0.25252525693639233,0.12626262332930727,0.25252525693639233,1.262626264126406,0.25252525693639233,0.0,0.8838383838607065,0.0,0.0,0.25252525693639233,2.651515151582119,0.3787878802656996,0.6313131269243142,0.12626262332930727,0.0,6.060606063695638,0.25252525693639233,1.5151515107850204,0.0,0.0,0.0,0.0,0.0,8.080808078075664,0.25252525693639233,0.25252525693639233,0.0,0.8838383838607065,0.25252525693639233,1.89393939105072,0.12626262332930727,0.0,0.0,0.0,0.0,0.5050505035950069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787878802656996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,2022-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756097536530164,0.9756097536530164,0.0,0.0,0.0,11.219512192619446,0.4878048819484594,60.975609751850115,0.0,0.0,0.0,0.0,0.0,1.9512195073060328,0.0,1.4634146356014759,0.0,0.0,0.0,0.9756097536530164,0.9756097536530164,0.9756097536530164,0.0,0.0,1.4634146356014759,2.9268292712029518,0.4878048819484594,1.4634146356014759,0.0,0.0,0.0,0.0,0.0,7.317073167763477,1.4634146356014759,0.0,0.0,0.0,0.0,0.4878048819484594,0.4878048819484594,0.0,0.0,0.4878048819484594,0.0,0.0,0.0,0.4878048819484594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4634146356014759,0.0,0.0,0.0,0.0,0.0,0.4878048819484594,0.0,0.0
334,2022-12-05,0.0,0.0,0.0,0.0,0.046019333124742205,0.0,0.0,0.0,0.506212613566826,0.23009664530157575,0.0,0.0,0.0,13.94385642279781,0.368154624353667,58.85872066507266,0.736309248707334,0.0,0.5522319365305005,0.046019333124742205,0.506212613566826,1.2885411852378346,0.13805798921315898,0.5522319365305005,0.9664058940089096,0.1840773121768335,0.046019333124742205,0.13805798921315898,1.472618497414668,0.09203865608841676,0.8283479047957509,0.0,0.32213530138999247,4.832029449722413,0.4141739574784092,1.5186378305394104,0.0,0.23009664530157575,0.0,0.0,0.0,7.593189142535984,0.368154624353667,0.23009664530157575,0.0,0.4141739574784092,0.13805798921315898,1.3805798413262513,0.046019333124742205,0.0,0.0,0.046019333124742205,0.046019333124742205,0.5982512696552428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09203865608841676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23009664530157575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45871559421093017,0.6880733964396751,0.0,0.057339450557186235,0.0,12.786697248828215,0.45871559421093017,56.766055047451516,0.45871559421093017,0.0,0.6880733964396751,0.2866972425393715,0.22935780222874494,1.1467889906506055,0.0,0.401376143653744,0.8027522975540475,0.2866972425393715,0.17201835167155868,0.17201835167155868,1.5481651343043494,0.45871559421093017,0.7454128469968614,0.0,0.34403669309655777,5.275229359042096,0.5733944953253027,1.8922018376474665,0.0,0.17201835167155868,0.0,0.0,0.0,8.486238528765169,0.7454128469968614,0.5733944953253027,0.0,0.2866972425393715,0.17201835167155868,1.7775229365330942,0.2866972425393715,0.0,0.0,0.0,0.057339450557186235,0.2866972425393715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057339450557186235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34403669309655777,0.0,0.0,0.0,0.0,0.0,0.057339450557186235,0.0,0.0
336,2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060606039412854,0.3463203509571723,0.0,0.0,0.0,15.930735929120837,0.17316017547858614,59.99999999486258,0.4329004284626991,0.0,0.4329004284626991,0.17316017547858614,0.08658008773929307,1.1255411303770437,0.0,0.25974026321787924,1.4718614711004498,0.17316017547858614,0.0,0.08658008773929307,1.2121212078825707,0.0,0.17316017547858614,0.0,0.4329004284626991,4.761904764258522,0.5194805162019922,1.2987012956218635,0.0,0.08658008773929307,0.0,0.0,0.0,7.012987014778843,0.3463203509571723,0.5194805162019922,0.0,0.08658008773929307,0.17316017547858614,0.8658008671591645,0.3463203509571723,0.0,0.0,0.17316017547858614,0.0,0.4329004284626991,0.0,0.0,0.0,0.08658008773929307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17316017547858614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8583690948101668,0.06131207455703695,0.0,0.0,0.0,13.795217652733683,0.3678724677468814,56.284488044782364,0.8583690948101668,0.0,0.6744328609367259,0.0,0.3678724677468814,1.1649294880000112,0.3065603931898445,0.3065603931898445,1.1649294880000112,0.1839362338734407,0.06131207455703695,0.3065603931898445,1.5941140405062595,0.12262415931640377,0.3065603931898445,0.0,0.12262415931640377,5.027590440151586,0.3678724677468814,2.0846106675695446,0.06131207455703695,0.3065603931898445,0.0,0.0,0.0,9.258123849847713,0.5518087016203221,0.24524831863280755,0.0,0.3065603931898445,0.613120786379689,1.3488657218734519,0.1839362338734407,0.0,0.0,0.0,0.0,0.3678724677468814,0.0,0.0,0.0,0.06131207455703695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24524831863280755,0.0,0.0,0.0,0.0,0.0,0.06131207455703695,0.0,0.0
338,2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1827321100320396,0.11827320997895795,0.0,0.05913660498947897,0.0,12.12300413551025,0.1774098149684369,57.12596097292953,0.8279124800951658,0.0,0.9461856900741237,0.1774098149684369,0.2365464199579159,1.1827321100320396,0.11827320997895795,0.7687758751056867,0.9461856900741237,0.0,0.05913660498947897,0.0,2.720283860243413,0.0,0.4730928399158318,0.0,0.4730928399158318,5.677114130202281,0.3548196299368738,1.7740981701692895,0.0,0.1774098149684369,0.05913660498947897,0.0,0.0,8.219988175477258,0.4139562349263527,0.5322294449053108,0.0,0.7096392701162078,0.05913660498947897,1.0053222950636025,0.4139562349263527,0.0,0.0,0.05913660498947897,0.0,0.4730928399158318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29568302494739485,0.0,0.0,0.0,0.0,0.0,0.05913660498947897,0.0,0.0
339,2022-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42689434188313696,0.0,0.0,0.0,0.0,12.059765206560412,0.5336179248085636,56.56350053877925,0.42689434188313696,0.0,0.5336179248085636,0.0,0.32017075895771024,1.0672358597985574,1.0672358597985574,0.6403415179154205,1.3874066187562677,0.42689434188313696,0.0,0.0,1.1739594427239841,0.32017075895771024,0.9605122768731307,0.0,0.32017075895771024,6.296691565684489,0.10672358292542672,1.3874066187562677,0.0,0.10672358292542672,0.0,0.0,0.0,8.431163285281603,1.280683035830841,0.42689434188313696,0.0,0.5336179248085636,0.32017075895771024,1.8143009606394047,0.32017075895771024,0.0,0.0,0.10672358292542672,0.0,0.21344717603228353,0.0,0.0,0.0,0.10672358292542672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21344717603228353,0.0,0.0,0.0,0.0,0.0,0.10672358292542672,0.0,0.0
340,2022-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4219409316430059,0.0,0.0,0.0,0.0,12.658227848024353,0.0,62.02531645531933,0.4219409316430059,0.0,0.0,0.0,0.0,1.6877637164454409,0.8438818531594293,0.0,1.6877637164454409,0.4219409316430059,0.4219409316430059,0.0,1.2658227848024353,0.0,0.0,0.0,0.0,6.3291139240121765,0.0,0.4219409316430059,0.0,0.4219409316430059,0.0,0.0,0.0,8.016877640457617,0.4219409316430059,0.0,0.0,0.8438818531594293,0.0,1.2658227848024353,0.0,0.0,0.0,0.0,0.0,0.4219409316430059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137658956941966,0.21920210341336235,0.0,0.04384042477386054,0.0,13.415168784128817,0.13152126409361142,55.01972819199727,0.745287149559838,0.0,0.3068829427331133,0.0876808393197509,0.5699254709203362,1.5344147341215066,0.0876808393197509,1.0083296777470607,0.9644892632011706,0.1753616786395018,0.21920210341336235,0.0876808393197509,2.3673827230010955,0.3945637922808344,0.21920210341336235,0.0,0.1753616786395018,5.611573869883611,0.3945637922808344,2.192021044361594,0.0,0.3945637922808344,0.0,0.0,0.0,9.338009648366711,0.6576063102400871,0.26304252818722285,0.0,0.4822446316005853,0.04384042477386054,1.3152126307081442,0.1753616786395018,0.0,0.04384042477386054,0.0876808393197509,0.0,0.4384042068267247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04384042477386054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04384042477386054,0.0876808393197509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8863399392718555,0.4171011521176271,0.0,0.10427529059457884,0.0,15.797705940219464,0.2606882162257589,50.67778936152006,0.7299270033799872,0.0,0.36496350682033774,0.05213764529728942,0.5213764324515178,1.2513034460921932,0.15641292563118006,0.6256517230460966,1.1470281554976143,0.10427529059457884,0.0,0.05213764529728942,2.2940563109952286,0.4692387871542284,0.5213764324515178,0.05213764529728942,0.10427529059457884,6.152241919345011,0.2606882162257589,2.3461939562925185,0.05213764529728942,0.15641292563118006,0.0,0.0,0.0,10.218978098623262,0.4692387871542284,0.5735140777488071,0.0,0.36496350682033774,0.20855057092846943,1.5641292973545533,0.10427529059457884,0.0,0.0,0.05213764529728942,0.05213764529728942,0.41710114185693886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05213764529728942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05213764529728942,0.2606882162257589,0.0,0.0,0.0,0.0,0.0,0.05213764529728942,0.0,0.0
