,date,Spike. AY.121,Spike. BA.1.1,Spike. BA.1,Spike. BA.2.12.1,Spike. BA.2.13,Spike. BA.2.18,Spike. BA.2.3.20,Spike. BA.2.40.1,Spike. BA.2.47,Spike. BA.2.53,Spike. BA.2.73,Spike. BA.2.74,Spike. BA.2.75.2,Spike. BA.2.86.3,Spike. BA.2.86,Spike. BA.2,Spike. BA.4.1.11,Spike. BA.4.1.9,Spike. BA.4.6.3,Spike. BA.4.7,Spike. BA.4,Spike. BA.5.10.1,Spike. BA.5.2.14,Spike. BA.5.2.18,Spike. BA.5.2.24,Spike. BA.5.2.25,Spike. BA.5.2.30,Spike. BA.5.2.32,Spike. BA.5.6.3,Spike. BA.5.9,Spike. BE.1.4.2,Spike. BE.10,Spike. BE.4.1.1,Spike. BE.4.2,Spike. BF.1,Spike. BF.15,Spike. BF.4,Spike. BF.7.2,Spike. BM.1.1.5,Spike. BM.5,Spike. BN.1.2.1,Spike. BN.1.2.6,Spike. BN.1.9,Spike. BN.1,Spike. BN.3.1,Spike. BQ.1.1.11,Spike. BQ.1.1.2,Spike. BQ.1.1.26,Spike. BQ.1.1.37,Spike. BQ.1.1.45,Spike. BQ.1.1.46,Spike. BQ.1.1.60,Spike. BQ.1.1.63,Spike. BQ.1.1,Spike. BQ.1.10.1,Spike. BQ.1.13.1,Spike. BR.2,Spike. BV.1,Spike. CH.1.1.24,Spike. CH.1.1,Spike. CJ.1,Spike. CL.1,Spike. DN.1,Spike. DS.1,Spike. DV.6,Spike. DV.6.1,Spike. DV.7.1,Spike. EC.1.1,Spike. EG.1.2,Spike. EG.1.4,Spike. EG.1,Spike. EG.10.1,Spike. EG.2,Spike. EG.3,Spike. EG.5.1.6,Spike. EG.5.1.8,Spike. EG.5.1,Spike. EG.7,Spike. EK.3,Spike. EN.1,Spike. EU.1.1,Spike. FE.1.1,Spike. FG.3,Spike. FL.1.5.1,Spike. FL.1.5.2,Spike. FL.15.1.1,Spike. FL.15.2,Spike. FL.24,Spike. FL.26,Spike. FL.7,Spike. FM.2,Spike. GE.1.2,Spike. GE.1,Spike. GJ.1.2,Spike. GJ.2,Spike. GN.3,Spike. GW.5.1.1,Spike. GY.5,Spike. HH.1,Spike. HH.2,Spike. HK.6,Spike. HV.1,Spike. HW.1.1,Spike. JF.1,Spike. JM.1,Spike. JN.1,Spike. XAY.2,Spike. XBB.1,Spike. XBB.1.14,Spike. XBB.1.16.14,Spike. XBB.1.18,Spike. XBB.1.22.2,Spike. XBB.1.33,Spike. XBB.1.42.1,Spike. XBB.1.5.101,Spike. XBB.1.5.103,Spike. XBB.1.5.19,Spike. XBB.1.5.21,Spike. XBB.1.5.22,Spike. XBB.1.5.30,Spike. XBB.1.5.47,Spike. XBB.1.5.79,Spike. XBB.2,Spike. XBB.2.4,Spike. XBB.2.7.1,Spike. XBB.3,Spike. XBB,Spike. XBC.1.6.3,Spike. XBC.1,Spike. XCM,Wuhan-Hu-1
317,2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.9756097581893202,0.0,0.0,0.0,0.0,0.0,0.9756097581893202,0.0,0.0,0.0,0.0,18.04878048562437,0.0,0.24390243443757395,15.85365853480816,0.9756097581893202,0.0,0.0,0.0,0.0,0.24390243443757395,2.195121950816214,0.24390243443757395,0.4878048790946601,0.4878048790946601,8.292682924170196,0.0,0.0,0.0,0.24390243443757395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.414634149554372,0.0,0.0,0.4878048790946601,0.0,0.0,0.0,0.0,0.0,0.0,27.804878047078546,1.2195121926268941,0.0,0.24390243443757395,0.0,0.0,0.731707313532234,0.4878048790946601,0.4878048790946601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24390243443757395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756097581893202,2.926829264348448,0.0,0.0,0.4878048790946601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2195121926268941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,1.5576324006780684,0.0,0.0,0.0,0.0,0.0,0.6230529623335326,0.0,0.0,0.0,0.3115264760110031,20.872274140213843,0.0,0.3115264760110031,14.330218071802092,0.6230529623335326,0.3115264760110031,0.0,0.0,0.0,0.0,1.2461059143555389,0.9345794383445356,0.3115264760110031,0.0,7.788161993078815,0.0,0.9345794383445356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.214953270445955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9345794383445356,0.0,30.841121496304257,0.0,0.0,0.6230529623335326,0.0,0.0,0.6230529623335326,0.6230529623335326,0.9345794383445356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2461059143555389,0.9345794383445356,0.0,0.0,0.3115264760110031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3115264760110031,0.0,0.0,0.0,0.9345794383445356,0.0,0.3115264760110031,0.0,0.0
319,2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.28985507160001717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5797101432000343,16.231884061050238,0.0,0.8695652148000517,14.202898549560263,0.5797101432000343,0.8695652148000517,0.28985507160001717,0.0,0.0,0.0,0.8695652148000517,0.8695652148000517,0.8695652148000517,0.28985507160001717,11.304347823270236,0.0,0.28985507160001717,0.0,0.0,0.0,0.5797101432000343,0.0,0.0,0.0,0.0,0.0,9.275362322070116,0.28985507160001717,0.0,0.28985507160001717,0.0,0.0,0.0,0.0,0.0,0.0,31.014492753810536,0.8695652148000517,0.0,0.0,0.0,0.0,0.8695652148000517,0.5797101432000343,2.0289855114899757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1594202864000687,2.318840583089993,0.0,0.0,1.1594202864000687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5797101432000343,0.0,0.0,0.0,0.5797101432000343,0.0,0.0,0.0,0.0
320,2022-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666703250975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.833333330254874,0.0,0.8333333303168617,13.333333336736452,0.8333333303168617,0.0,0.0,0.0,0.0,0.0,0.8333333303168617,0.4166666703250975,0.4166666703250975,0.0,13.333333336736452,0.0,0.4166666703250975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666665769396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.916666663781537,1.2500000006419592,0.0,0.4166666703250975,0.0,0.0,1.2500000006419592,0.8333333303168617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7500000019258772,0.0,0.0,0.4166666703250975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333303168617,0.0,0.0,0.0,0.0
321,2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.6389776381877265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31948881399801665,0.6389776381877265,22.36421725503688,0.0,0.0,11.82108626061032,0.9584664521857432,0.31948881399801665,0.0,0.0,0.0,0.0,0.31948881399801665,1.277955276375453,0.0,0.6389776381877265,10.862619808424578,0.0,0.31948881399801665,0.0,0.0,0.0,0.0,0.31948881399801665,0.0,0.9584664521857432,0.0,0.0,11.182108622422595,0.0,0.0,0.9584664521857432,0.0,0.0,0.0,0.0,0.0,0.0,27.795527154153326,1.277955276375453,0.0,0.0,0.0,0.0,1.277955276375453,0.6389776381877265,1.277955276375453,0.31948881399801665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6389776381877265,0.9584664521857432,0.31948881399801665,0.0,0.31948881399801665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9584664521857432,0.0,0.0,0.0,0.31948881399801665,0.0,0.0,0.0,0.0
322,2022-11-21,0.0,0.0,0.0,0.0,0.23041475142821288,0.0,0.23041475142821288,0.0,0.0,0.0,0.0,0.0,0.23041475142821288,0.0,0.0,0.23041475142821288,0.46082949262601103,17.97235023287526,0.46082949262601103,0.46082949262601103,13.824884789010747,0.0,0.23041475142821288,0.0,0.0,0.0,0.0,1.152073736680235,0.0,1.382488477878033,0.23041475142821288,10.599078340628667,0.0,0.46082949262601103,0.0,0.0,0.0,0.0,0.23041475142821288,0.0,0.46082949262601103,0.0,0.0,12.672811062560926,0.0,0.0,0.6912442440542239,0.0,0.0,0.0,0.0,0.23041475142821288,0.0,29.723502299953747,0.9216589852520221,0.0,0.0,0.0,0.0,0.23041475142821288,0.0,1.382488477878033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.382488477878033,2.534562214558268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.152073736680235,0.0,0.0,0.0,0.0,0.0,0.23041475142821288,0.0,0.0
323,2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.8522727280749213,0.0,0.0,0.0,0.0,0.0,0.5681818153454021,0.0,0.0,0.0,0.28409091272951925,21.59090909437528,0.28409091272951925,0.28409091272951925,11.647727270205744,0.0,0.0,0.0,0.0,0.0,0.0,0.5681818153454021,0.28409091272951925,0.0,0.28409091272951925,9.3749999987105,0.0,0.5681818153454021,0.0,0.0,0.0,0.0,0.28409091272951925,0.0,1.4204545434203235,0.0,0.0,8.806818183365097,0.28409091272951925,0.0,0.8522727280749213,0.5681818153454021,0.0,0.0,0.0,0.28409091272951925,0.0,31.818181821160703,0.0,0.0,0.28409091272951925,0.0,0.0,0.5681818153454021,0.5681818153454021,0.5681818153454021,0.28409091272951925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522727280749213,2.840909086840647,1.1363636408044406,0.0,1.1363636408044406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681818153454021,0.0,0.28409091272951925,0.0,0.0
324,2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.21929824183714816,0.0,0.0,0.0,0.0,0.0,0.4385964939374541,0.0,0.0,0.0,0.4385964939374541,19.078947368252937,0.4385964939374541,0.21929824183714816,10.526315792919952,0.21929824183714816,0.0,0.0,0.0,0.0,0.0,0.8771929776117505,0.0,0.4385964939374541,0.4385964939374541,9.429824563207896,0.0,0.4385964939374541,0.0,0.0,0.0,0.0,0.21929824183714816,0.0,0.21929824183714816,0.0,0.0,13.596491229955815,0.0,0.0,0.8771929776117505,0.0,0.0,0.0,0.0,0.21929824183714816,0.0,32.89473684004591,0.6578947357746023,0.0,0.21929824183714816,0.0,0.0,0.8771929776117505,0.4385964939374541,1.3157894715492047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8771929776117505,1.973684207323807,0.21929824183714816,0.0,0.8771929776117505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4385964939374541,0.0,0.0,0.0,0.6578947357746023,0.0,0.21929824183714816,0.0,0.0
325,2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.35971222892608923,0.0,0.0,0.0,0.0,0.0,0.17985611446304461,0.0,0.0,0.0,0.17985611446304461,16.546762592974208,1.7985611550261293,0.17985611446304461,10.971223023828456,0.0,0.35971222892608923,0.17985611446304461,0.0,0.0,0.0,0.35971222892608923,0.0,1.2589928012413123,0.7194244578521785,8.633093525413193,0.0,0.35971222892608923,0.0,0.0,0.0,0.0,0.17985611446304461,0.0,0.35971222892608923,0.0,0.0,12.050359710606722,0.0,0.0,0.8992805723152232,0.17985611446304461,0.0,0.0,0.0,0.0,0.0,33.4532374148745,1.4388489261000403,0.0,0.7194244578521785,0.0,0.0,1.2589928012413123,0.7194244578521785,1.618705040563085,0.35971222892608923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194244578521785,2.158273383952219,0.17985611446304461,0.0,0.7194244578521785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35971222892608923,0.0,0.0,0.0,0.17985611446304461,0.0,0.35971222892608923,0.0,0.0
326,2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.24038461884803983,0.0,0.0,0.0,0.0,0.0,0.24038461884803983,0.0,0.0,0.24038461884803983,0.0,15.144230773388045,0.24038461884803983,0.7211538463518117,9.615384611229285,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769202073954,0.24038461884803983,0.24038461884803983,0.4807692275037719,8.17307691852566,0.0,0.24038461884803983,0.0,0.0,0.0,0.24038461884803983,0.0,0.0,0.24038461884803983,0.0,0.0,11.298076922780947,0.0,0.0,0.4807692275037719,0.7211538463518117,0.0,0.0,0.0,0.24038461884803983,0.0,37.01923077259813,0.0,0.24038461884803983,0.4807692275037719,0.0,0.0,2.163461539055435,1.6826923115516632,1.9230769202073954,0.4807692275037719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7211538463518117,2.403846157903475,0.0,0.0,1.4423076927036234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24038461884803983,0.0,0.0,0.0,0.0,0.0,0.24038461884803983,0.0,0.0
327,2022-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246753285730272,0.0,0.0,0.0,0.0,14.610389611370639,0.0,0.3246753285730272,15.259740258256954,0.0,0.0,0.0,0.0,0.0,0.0,0.9740259754593413,0.649350646886314,0.0,0.3246753285730272,9.740259744333672,0.0,0.3246753285730272,0.0,0.0,0.0,0.3246753285730272,0.3246753285730272,0.0,0.9740259754593413,0.0,0.0,10.714285709533275,0.3246753285730272,0.0,0.9740259754593413,0.3246753285730272,0.0,0.0,0.0,0.0,0.0,35.7142857121239,0.3246753285730272,0.0,0.3246753285730272,0.0,0.0,0.3246753285730272,0.0,1.6233766223456552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298701293772628,1.6233766223456552,0.3246753285730272,0.0,0.9740259754593413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9740259754593413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,2022-11-27,0.0,0.0,0.0,0.0,0.0,0.0,1.21212120986219,0.0,0.0,0.0,0.0,0.0,0.2020201982228229,0.0,0.0,0.0,0.0,16.363636363927444,0.2020201982228229,0.0,8.282828281075135,0.40404040670827207,0.0,0.0,0.0,0.0,0.0,0.808080803153918,0.2020201982228229,0.0,0.606060604931095,7.272727269435765,0.0,0.0,0.0,0.0,0.0,0.40404040670827207,0.2020201982228229,0.0,1.0101010116393672,0.0,0.0,12.323232327632603,0.2020201982228229,0.0,1.0101010116393672,0.0,0.0,0.0,0.0,0.0,0.0,34.34343434442535,1.616161616570462,0.2020201982228229,0.606060604931095,0.0,0.0,1.0101010116393672,1.0101010116393672,1.414141418347639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2020201982228229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.414141418347639,5.252525256419658,0.2020201982228229,0.0,1.21212120986219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808080803153918,0.0,0.0
329,2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.7490636714187934,0.0,0.0,0.0,0.0,0.0,0.12484394862805939,0.0,0.0,0.0,0.3745318357093967,15.480649192363757,0.2496878870813373,0.12484394862805939,7.74032459109449,0.3745318357093967,0.12484394862805939,0.0,0.0,0.0,0.0,1.12359550712819,0.6242197227907339,0.2496878870813373,0.4993757843374561,9.612983769641472,0.0,0.6242197227907339,0.0,0.0,0.0,0.12484394862805939,0.12484394862805939,0.0,0.4993757843374561,0.0,0.12484394862805939,11.860174783897854,0.4993757843374561,0.0,0.2496878870813373,0.12484394862805939,0.0,0.0,0.0,0.2496878870813373,0.0,35.580524341518775,0.4993757843374561,0.0,0.7490636714187934,0.0,0.0,1.8726591785469835,0.6242197227907339,1.4981273428375868,0.12484394862805939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2496878870813373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739076200468527,2.871410737047114,1.2484394455814678,0.0,1.12359550712819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3745318357093967,0.0,0.3745318357093967,0.0,0.0
330,2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.36563071393174423,0.0,0.0,0.0,0.0,0.0,0.18281535696587212,0.0,0.0,0.0,0.36563071393174423,14.625228516465382,0.0,0.0,8.22669104306205,0.18281535696587212,0.0,0.18281535696587212,0.0,0.0,0.0,0.7312614278634885,0.0,0.18281535696587212,0.18281535696587212,5.850091402505714,0.0,0.36563071393174423,0.0,0.0,0.0,0.36563071393174423,0.7312614278634885,0.0,0.5484460708976163,0.0,0.0,13.71115173163602,0.18281535696587212,0.5484460708976163,0.5484460708976163,0.9140767848293605,0.0,0.0,0.0,0.5484460708976163,0.0,36.56307130136455,0.7312614278634885,0.18281535696587212,0.7312614278634885,0.0,0.0,1.6453382126928489,1.0968921417952326,1.2797074987611048,0.18281535696587212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0109689164234963,3.6563071291163456,0.5484460708976163,0.0,0.9140767848293605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9140767848293605,0.0,0.0,0.0,0.0
331,2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.6622516552906011,0.0,0.0,0.0,0.0,0.0,0.331125832777751,0.0,0.0,0.0,0.0,18.70860926965816,0.16556291125642514,0.0,8.940397351555568,0.16556291125642514,0.16556291125642514,0.0,0.0,0.0,0.0,0.8278145665470265,0.16556291125642514,0.331125832777751,0.331125832777751,7.947019863487215,0.0,0.0,0.0,0.0,0.0,0.331125832777751,0.16556291125642514,0.0,0.331125832777751,0.0,0.0,12.74834437204275,0.4966887440341761,0.0,0.0,0.331125832777751,0.0,0.0,0.0,0.331125832777751,0.0,34.271523174119736,0.6622516552906011,0.16556291125642514,0.0,0.0,0.0,1.8211920546153786,0.6622516552906011,1.8211920546153786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3245033105812023,3.476821187709431,0.4966887440341761,0.0,1.4900662218376275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331125832777751,0.0,0.0,0.0,0.0
332,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.7448789599708718,0.0,0.0,0.0,0.0,0.0,0.18621973743219652,0.0,0.0,0.0,0.5586592225386753,14.338919925668334,0.18621973743219652,0.0,10.05586592375947,0.18621973743219652,0.0,0.0,0.0,0.0,0.0,0.37243947486439305,0.18621973743219652,0.37243947486439305,0.37243947486439305,7.635009306414657,0.18621973743219652,0.5586592225386753,0.0,0.0,0.0,0.37243947486439305,0.37243947486439305,0.0,0.18621973743219652,0.0,0.0,11.918063318565606,0.18621973743219652,0.18621973743219652,0.5586592225386753,0.18621973743219652,0.0,0.0,0.0,0.37243947486439305,0.0,34.45065177318727,0.9310986974030685,0.37243947486439305,0.0,0.0,0.0,2.4208566071027264,1.1173184348352647,2.048417132238333,0.18621973743219652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18621973743219652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7448789599708718,3.724394789612274,1.67597765737394,0.0,1.3035381722674615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18621973743219652,0.0,0.0,0.0,0.18621973743219652,0.0,0.18621973743219652,0.0,0.0
333,2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.7352941153218516,0.0,0.0,0.0,0.0,0.0,0.18382352624774234,0.0,0.0,0.0,0.0,14.889705884339186,0.367647062826367,0.367647062826367,8.823529414854866,0.18382352624774234,0.0,0.0,0.0,0.0,0.0,0.5514705890741094,0.367647062826367,0.18382352624774234,0.5514705890741094,9.926470593003085,0.0,0.367647062826367,0.0,0.0,0.0,0.367647062826367,0.18382352624774234,0.0,0.5514705890741094,0.0,0.0,14.705882347760562,0.0,0.18382352624774234,0.367647062826367,0.0,0.0,0.0,0.0,0.5514705890741094,0.0,34.92647058626221,0.367647062826367,0.0,0.18382352624774234,0.0,0.0,1.8382352934700703,1.1029411781482188,1.1029411781482188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18382352624774234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9191176519004763,2.2058823562964376,0.7352941153218516,0.0,0.5514705890741094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367647062826367,0.0,0.0,0.0,0.5514705890741094,0.0,0.5514705890741094,0.0,0.0
334,2022-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33783784007105805,0.0,0.0,0.0,0.0,16.21621621118106,0.0,0.6756756801421161,8.783783780631293,0.0,0.0,0.0,0.0,0.0,0.0,1.0135135100104715,0.0,0.0,0.6756756801421161,7.770270270620822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6891891901525873,0.0,0.0,13.851351351089056,0.33783784007105805,0.33783784007105805,0.33783784007105805,0.33783784007105805,0.0,0.0,0.0,0.6756756801421161,0.0,37.83783783289093,0.0,0.33783784007105805,0.0,0.0,0.0,0.6756756801421161,1.0135135100104715,0.33783784007105805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33783784007105805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0135135100104715,3.716216220376233,0.6756756801421161,0.0,1.0135135100104715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
