,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen"
605,606,3.754636054287275e-07,0.01380204743745228
606,607,3.6519653534572427e-07,0.013665199004084916
607,608,3.552102193493667e-07,0.013529696521221046
608,609,3.4549697902619414e-07,0.01339552696714752
609,610,3.360493476822768e-07,0.013262677441843729
610,611,3.2686006279369906e-07,0.013131135165928898
611,612,3.179220585680653e-07,0.013000887479615586
612,613,3.092284650563215e-07,0.012871921841676848
613,614,3.0077259771665865e-07,0.012744225828414946
614,615,2.925479565263345e-07,0.012617787132637837
615,616,2.8454821865420143e-07,0.012492593562646648
616,617,2.7676723379777e-07,0.012368633041226373
617,618,2.6919902063049506e-07,0.012245893604646008
618,619,2.618377601404376e-07,0.012124363401666338
619,620,2.546777939649303e-07,0.012004030692551848
620,621,2.477136176182171e-07,0.011884883848093053
621,622,2.409398763836279e-07,0.011766911348636055
622,623,2.3435136375926646e-07,0.011650101783115763
623,624,2.279430141305383e-07,0.011534443848099207
624,625,2.2170990110481625e-07,0.011419926346837417
625,626,2.1564723318157064e-07,0.011306538188318171
626,627,2.0975034875636567e-07,0.011194268386333306
627,628,2.040147153437033e-07,0.011083106058548231
628,629,1.9843592291568513e-07,0.01097304042557945
629,630,1.930096825697447e-07,0.010864060810079068
630,631,1.8773182330900084e-07,0.010756156635828074
631,632,1.8259828726829852e-07,0.010649317426833949
632,633,1.776051280488744e-07,0.010543532806435385
633,634,1.7274850705462086e-07,0.010438792496416327
634,635,1.6802469049448376e-07,0.010335086316124342
635,636,1.6343004705099418e-07,0.01023240418159621
636,637,1.5896104399448774e-07,0.010130736104692284
637,638,1.5461424651697087e-07,0.010030072192233952
638,639,1.5038631240305023e-07,0.009930402645151215
639,640,1.4627399091970972e-07,0.009831717757635694
640,641,1.4227412115097593e-07,0.009734007916299081
641,642,1.3838362822315986e-07,0.009637263599340695
642,643,1.3459952086236626e-07,0.009541475375719366
643,644,1.3091889028427062e-07,0.009446633904332868
644,645,1.2733890675242776e-07,0.00935272993320424
645,646,1.2385681769089274e-07,0.009259754298673428
646,647,1.204699467960424e-07,0.009167697924596485
647,648,1.1717569003977246e-07,0.009076551821550871
648,649,1.1397151478131917e-07,0.008986307086047307
649,650,1.1085495787988009e-07,0.008896954899746956
650,651,1.0782362325212347e-07,0.0088084865286856
651,652,1.0487518098400983e-07,0.008720893322504697
652,653,1.0200736377807829e-07,0.00863416671368944
653,654,9.921796706446884e-08,0.008548298216809469
654,655,9.650484666945403e-08,0.008463279427768478
