,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen"
601,602,1.7345342373520367e-07,0.005967591791392057
602,603,1.6871033114984613e-07,0.0059081576813354575
603,604,1.6409693859298358e-07,0.005849313391960931
604,605,1.5960970023431997e-07,0.005791053111846911
605,606,1.5524516483456097e-07,0.005733371085997918
606,607,1.5099997763279305e-07,0.00567626161531265
607,608,1.4687087579456914e-07,0.0056197190560601795
608,609,1.4285468430408343e-07,0.005563737819354597
609,610,1.3894831585314904e-07,0.005508312370638979
610,611,1.3514876717746205e-07,0.005453437229173241
611,612,1.3145311705820006e-07,0.0053991069675256576
612,613,1.278585251007769e-07,0.005345316211067486
613,614,1.2436222740497271e-07,0.005292059637475033
614,615,1.2096153612084493e-07,0.005239331976236272
615,616,1.1765383645112593e-07,0.005187128008156905
616,617,1.1443658654020084e-07,0.005135442564875969
617,618,1.1130731225605928e-07,0.0050842705283864476
618,619,1.082636080784738e-07,0.005033606830551873
619,620,1.053031343234423e-07,0.004983446452640372
620,621,1.0242361481171969e-07,0.0049337844248491525
621,622,9.962283598063948e-08,0.004884615825844096
622,623,9.68986442195785e-08,0.00483593578229724
623,624,9.424894586995691e-08,0.004787739468430363
624,625,9.167170378354683e-08,0.004740022105563235
625,626,8.91649364342939e-08,0.004692778961664867
626,627,8.672671658604969e-08,0.004646005350909199
627,628,8.435517007132631e-08,0.004599696633236117
628,629,8.204847345982813e-08,0.004553848213911915
629,630,7.980485361436251e-08,0.004508455543100753
630,631,7.762258602550531e-08,0.004463514115434664
631,632,7.54999924801325e-08,0.004419019469586893
632,633,7.34354412834648e-08,0.004374967187856349
633,634,7.142734537168849e-08,0.00433135289574571
634,635,6.947416097968784e-08,0.004288172261549539
635,636,6.757438641979974e-08,0.004245420995946936
636,637,6.57265615267022e-08,0.0042030948515948685
637,638,6.39292648818568e-08,0.004161189622725714
638,639,6.218111625599931e-08,0.0041197011447488
639,640,6.048077039189081e-08,0.004078625293857274
640,641,5.882692044600901e-08,0.004037957986636198
641,642,5.721829532401301e-08,0.003997695179674521
642,643,5.565365790438648e-08,0.00395783286918272
643,644,5.413180592661604e-08,0.003918367090611441
644,645,5.2651568882566835e-08,0.0038792939182750175
645,646,5.121180890466093e-08,0.0038406094649778844
646,647,4.981141943360967e-08,0.003802309881645316
647,648,4.844932344205688e-08,0.0037643913569549436
648,649,4.712447410071263e-08,0.00372685011697671
649,650,4.583585311301874e-08,0.003689682424810936
650,651,4.4582469160836524e-08,0.003652884580231275
651,652,4.336335945875902e-08,0.003616452919334323
652,653,4.217758597935273e-08,0.0035803838141859057
653,654,4.1024237673603636e-08,0.003544673672477683
654,655,3.990242780638198e-08,0.0035093189371824263
