,date,Spike. AY.32,Spike. AY.38,Spike. AY.45,Spike. B.1,Spike. B.1.1.448,Spike. B.1.1.529,Spike. B.1.351,Spike. BA.1.1,Spike. BA.1.13,Spike. BA.1.14,Spike. BA.1.17.2,Spike. BA.1.19,Spike. BA.1.21,Spike. BA.1,Spike. BA.2.1,Spike. BA.2.10,Spike. BA.2.12.1,Spike. BA.2.26,Spike. BA.2.29,Spike. BA.2.38.2,Spike. BA.2.50,Spike. BA.2.76,Spike. BA.2.86.1,Spike. BA.2.86,Spike. BA.2,Spike. BA.3,Spike. BA.4.1.10,Spike. BA.4.1.8,Spike. BA.4.1.9,Spike. BA.4.5,Spike. BA.4.6.5,Spike. BA.4.7,Spike. BA.4,Spike. BA.5.1.12,Spike. BA.5.10,Spike. BA.5.2.20,Spike. BA.5.2.37,Spike. BA.5.3,Spike. BA.5.9,Spike. BE.1.1,Spike. BE.10,Spike. BE.13,Spike. BE.6,Spike. BF.4,Spike. BG.3,Spike. BN.1,Spike. BN.1.4,Spike. BQ.1.1.10,Spike. BQ.1.1.15,Spike. BQ.1.1.28,Spike. BQ.1.1.4,Spike. BQ.1.1.74,Spike. BQ.1.1,Spike. BQ.1.10,Spike. BQ.1.24,Spike. CH.1.1.10,Spike. CH.1.1.11,Spike. CH.1.1,Spike. CL.1,Spike. CM.4,Spike. DN.1.1,Spike. DT.2,Spike. EG.1,Spike. EG.1.4,Spike. EG.2,Spike. EG.4,Spike. EG.5.1,Spike. EG.5.1.1,Spike. EG.5.1.3,Spike. EG.5.1.6,Spike. EW.1,Spike. EW.2,Spike. EW.3,Spike. FL.1.5.1,Spike. FL.12,Spike. FL.13,Spike. FL.15.1.1,Spike. FL.18,Spike. FL.35,Spike. FL.9,Spike. FN.1,Spike. FU.2.1,Spike. GE.1,Spike. GE.1.2,Spike. GP.2,Spike. HK.3,Spike. HV.1,Spike. JB.1,Spike. JB.2,Spike. JB.2.1,Spike. JP.1,Spike. JQ.1,Spike. XAY,Spike. XAY.1,Spike. XAY.1.1,Spike. XAY.2,Spike. XBB.1,Spike. XBB.1.16,Spike. XBB.1.16.1,Spike. XBB.1.16.11,Spike. XBB.1.17.1,Spike. XBB.1.41,Spike. XBB.1.41.1,Spike. XBB.1.5,Spike. XBB.1.5.15,Spike. XBB.1.5.16,Spike. XBB.1.5.17,Spike. XBB.1.5.40,Spike. XBB.1.5.53,Spike. XBB.1.5.56,Spike. XBB.1.5.62,Spike. XBB.1.9,Spike. XBB.2,Spike. XBB.3,Spike. XBB.3.2,Spike. XBB.3.5,Spike. XBB,Spike. XBF.5,Spike. XCH.1,Spike. XT,Wuhan-Hu-1
368,2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.172335604848078,0.11337868408123361,0.9070294831714107,0.0,0.0,6.009070298391548,0.0,0.0,0.0,0.0,0.22675736816246722,0.0,0.0,6.916099771041417,1.133786851333878,0.0,0.0,0.0,0.0,0.11337868408123361,1.8140589558212799,3.0612244912363913,28.231292515093383,0.0,0.9070294831714107,15.759637192506892,0.22675736816246722,4.761904762976438,0.0,0.0,2.040816323983747,0.11337868408123361,0.0,0.11337868408123361,0.0,0.0,4.988662131138904,0.0,0.0,0.0,0.0,0.0,0.0,1.3605442194963453,0.22675736816246722,0.9070294831714107,0.0,0.0,0.0,0.0,0.11337868408123361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11337868408123361,0.0,0.0,0.0,0.0,0.0,0.0,1.8140589558212799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204081672526444,0.9070294831714107,1.8140589558212799,0.11337868408123361,0.0,0.0,0.0,0.0,0.0
369,2023-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.402061856394266,0.0,1.0309278383427785,0.0,0.0,6.185567009025743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.216494847368522,1.0309278383427785,0.0,0.0,0.0,0.0,0.0,2.061855666170093,3.0927835045128713,29.8969072173014,0.0,1.0309278383427785,14.432989694737044,0.0,5.154639170682964,0.0,0.0,2.061855666170093,0.0,0.0,0.0,0.0,0.0,5.154639170682964,0.0,0.0,0.0,0.0,0.0,0.0,1.0309278383427785,0.0,1.0309278383427785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.061855666170093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0309278383427785,1.0309278383427785,2.061855666170093,0.0,0.0,0.0,0.0,0.0,0.0
370,2023-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000031754548,0.0,0.0,12.7500000027866,0.0,0.7499999995506823,0.0,0.0,6.499999999580913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000002756368,2.249999998652047,0.24999999637522743,0.0,0.0,0.0,0.0,2.499999995027274,2.249999998652047,27.750000004225246,0.5000000031754548,0.7499999995506823,15.000000001438647,0.0,3.749999997753411,0.0,0.5000000031754548,1.4999999991013646,0.0,0.0,0.24999999637522743,0.0,0.0,5.2499999968547755,0.0,0.0,0.0,0.0,0.0,0.0,2.0000000022768196,0.0,0.7499999995506823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999959259096,0.0,0.0,0.0,0.0,0.0,0.0,2.249999998652047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7499999995506823,1.4999999991013646,1.7499999954765917,0.0,0.0,0.0,0.0,0.0,0.0
371,2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708737903790559,0.0,0.0,12.135922328039168,0.0,0.48543689518952793,0.0,0.0,6.796116501633972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.796116501633972,3.398058255986889,0.48543689518952793,0.0,0.0,0.0,0.0,2.9126213607973614,1.4563106752287776,25.728155341646918,0.9708737903790559,0.48543689518952793,15.533980584026056,0.0,2.4271844656078336,0.0,0.9708737903790559,0.9708737903790559,0.0,0.0,0.48543689518952793,0.0,0.0,5.339805826405194,0.0,0.0,0.0,0.0,0.0,0.0,2.9126213607973614,0.0,0.48543689518952793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9417475704183056,0.0,0.0,0.0,0.0,0.0,0.0,2.4271844656078336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48543689518952793,1.9417475704183056,1.4563106752287776,0.0,0.0,0.0,0.0,0.0,0.0
372,2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4150943346656903,0.0,0.0,11.556603777560685,0.0,0.23584905919742638,0.0,0.0,7.075471693847321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6037735857119015,4.4811320734539315,0.7075471673328452,0.0,0.0,0.0,0.0,3.3018867877262332,0.7075471673328452,23.82075471219478,1.4150943346656903,0.23584905919742638,16.037735851014617,0.0,1.1792452857276978,0.0,1.4150943346656903,0.47169810813541874,0.0,0.0,0.7075471673328452,0.0,0.0,5.424528299984203,0.0,0.0,0.0,0.0,0.0,0.0,3.7735849061210867,0.0,0.23584905919742638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.830188679590815,0.0,0.0,0.0,0.0,0.0,0.0,2.5943396203933884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23584905919742638,2.358490561195962,1.1792452857276978,0.0,0.0,0.0,0.0,0.0,0.0
373,2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8348623834880742,0.0,0.0,11.00917431111193,0.0,0.0,0.0,0.0,7.339449544135782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.422018352391746,5.504587160647708,0.9174311917440371,0.0,0.0,0.0,0.0,3.6697247669761484,0.0,22.01834862222386,1.8348623834880742,0.0,16.51376147175964,0.0,0.0,0.0,1.8348623834880742,0.0,0.0,0.0,0.9174311917440371,0.0,0.0,5.504587160647708,0.0,0.0,0.0,0.0,0.0,0.0,4.587155958720185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6697247669761484,0.0,0.0,0.0,0.0,0.0,0.0,2.752293575232111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.752293575232111,0.9174311917440371,0.0,0.0,0.0,0.0,0.0,0.0
374,2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796812749003984,0.0,0.0,9.9601593625498,0.0,0.0,0.398406374501992,0.0,6.772908366533864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.187250996015936,3.9840637450199203,0.398406374501992,0.0,0.0,0.796812749003984,0.0,2.788844621513944,0.398406374501992,26.693227091633464,0.796812749003984,0.0,20.318725099601593,0.0,0.398406374501992,0.0,1.593625498007968,1.1952191235059761,0.0,0.0,0.398406374501992,0.0,0.0,3.9840637450199203,0.0,0.0,0.0,0.0,0.0,0.0,3.9840637450199203,0.0,1.9920318725099602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9920318725099602,0.0,0.0,0.0,0.0,0.0,0.0,1.9920318725099602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9920318725099602,1.9920318725099602,0.0,0.398406374501992,0.796812749003984,0.0,0.0,0.0
375,2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15492957608052,0.0,0.0,0.7042253496497474,0.0,6.338028167270263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7042253496497474,2.8169014088102573,0.0,0.0,0.0,1.4084506992994947,0.0,2.11267605916051,0.7042253496497474,30.281690137051815,0.0,0.0,23.239436620131805,0.0,0.7042253496497474,0.0,1.4084506992994947,2.11267605916051,0.0,0.0,0.0,0.0,0.0,2.8169014088102573,0.0,0.0,0.0,0.0,0.0,0.0,3.521126758460005,0.0,3.521126758460005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7042253496497474,0.0,0.0,0.0,0.0,0.0,0.0,1.4084506992994947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4084506992994947,2.8169014088102573,0.0,0.7042253496497474,1.4084506992994947,0.0,0.0,0.0
376,2023-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32835820846291,0.0,0.0,0.7462686591128539,0.0,5.970149252604323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1194029886692807,2.611940296745735,0.0,0.0,0.0,0.7462686591128539,0.0,1.1194029886692807,0.7462686591128539,32.08955224036018,0.0,0.0,19.029850746482253,0.0,2.238805967189308,0.7462686591128539,1.8656716376328808,1.4925373182257078,0.0,0.0,0.0,0.0,0.0,2.238805967189308,0.0,0.0,0.0,0.0,0.0,0.0,2.238805967189308,0.0,1.8656716376328808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462686591128539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1194029886692807,0.0,0.0,0.0,0.0,0.0,0.0,4.477611944527869,0.7462686591128539,0.0,0.0,0.0,0.0,0.0,0.0,0.37313432955642695,0.37313432955642695,1.1194029886692807,2.238805967189308,0.7462686591128539,1.1194029886692807,0.7462686591128539,0.0,0.0,0.0
377,2023-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.523809526218976,0.0,0.0,0.7936507888118989,0.0,5.555555551921387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5873015877031624,2.3809523765150615,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507888118989,34.12698413057832,0.0,0.0,14.285714289328464,0.0,3.968253964218224,1.5873015877031624,2.3809523765150615,0.7936507888118989,0.0,0.0,0.0,0.0,0.0,1.5873015877031624,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507888118989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5873015877031624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5873015877031624,0.0,0.0,0.0,0.0,0.0,0.0,7.936507938515815,1.5873015877031624,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507888118989,0.7936507888118989,0.7936507888118989,1.5873015877031624,1.5873015877031624,1.5873015877031624,0.0,0.0,0.0,0.0
378,2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.722222226815484,0.0,0.0,0.5555555561069165,0.0,6.111111107064971,0.0,0.0,0.0,0.0,0.27777777299790274,0.0,0.27777777299790274,1.6666666683207494,3.888888892748416,0.0,0.0,0.0,0.27777777299790274,0.0,0.27777777299790274,0.5555555561069165,31.94444444075881,0.0,0.0,12.222222224241053,0.0,4.166666665746318,1.111111112213833,2.222222224427666,1.3888888852117356,0.27777777299790274,0.0,0.0,0.0,0.0,2.7777777805345827,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777805345827,0.0,1.3888888852117356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111112213833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27777777299790274,0.0,1.111111112213833,0.0,0.0,0.0,0.0,0.0,0.0,7.2222222192788035,1.111111112213833,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555561069165,0.5555555561069165,0.5555555561069165,1.111111112213833,1.3888888852117356,1.111111112213833,0.0,0.0,0.0,0.0
379,2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.941520464459739,0.0,0.0,0.29239766280832735,0.0,6.725146193860534,0.0,0.0,0.0,0.0,0.5847953256166547,0.0,0.5847953256166547,1.7543859667037656,5.555555552773424,0.0,0.0,0.0,0.5847953256166547,0.0,0.5847953256166547,0.29239766280832735,29.53216374071709,0.0,0.0,9.941520464459739,0.0,4.385964911686314,0.5847953256166547,2.0467836295120927,2.0467836295120927,0.5847953256166547,0.0,0.0,0.0,0.0,4.093567248877987,0.0,0.0,0.0,0.0,0.0,0.0,4.970760237302969,0.0,2.923976607790876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5847953256166547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5847953256166547,0.0,0.5847953256166547,0.0,0.0,0.0,0.0,0.0,0.0,6.432748541198407,0.5847953256166547,0.0,0.0,0.0,0.0,0.0,0.0,0.29239766280832735,0.29239766280832735,0.29239766280832735,0.5847953256166547,1.1695906410871106,0.5847953256166547,0.0,0.0,0.0,0.0
380,2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.185185185166318,0.0,0.0,0.0,0.0,7.407407404615908,0.0,0.0,0.0,0.0,0.9259259268501367,0.0,0.9259259268501367,1.8518518537002735,7.407407404615908,0.0,0.0,0.0,0.9259259268501367,0.0,0.9259259268501367,0.0,26.851851848098406,0.0,0.0,7.407407404615908,0.0,4.6296296342506835,0.0,1.8518518537002735,2.77777778055041,0.9259259268501367,0.0,0.0,0.0,0.0,5.555555550915635,0.0,0.0,0.0,0.0,0.0,0.0,7.407407404615908,0.0,4.6296296342506835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259268501367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555550915635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259268501367,0.0,0.0,0.0,0.0,0.0
381,2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.770114938574448,0.28735631689519164,0.0,0.0,0.0,5.459770113336228,0.0,0.0,0.0,0.0,0.8620689609441958,0.0,1.4367816049931998,1.4367816049931998,5.172413796441036,0.0,0.0,0.0,0.5747126440490041,0.0,0.5747126440490041,1.1494252880980083,27.873563220988768,0.0,0.0,11.494252870721459,0.0,2.8735632202450203,0.0,1.4367816049931998,2.2988505761960165,0.5747126440490041,0.0,0.0,0.0,0.0,7.183908045483241,0.0,0.0,0.0,0.0,0.0,0.0,5.459770113336228,0.0,4.885057469287224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747126440490041,0.0,0.28735631689519164,0.0,0.0,0.0,0.0,0.0,0.0,6.609195401434237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747126440490041,0.0,0.0,0.0,0.8620689609441958,0.28735631689519164,0.0,0.0,0.0,0.0
382,2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.408602147116204,0.5376344051624006,0.0,0.0,0.0,3.7634408567819646,0.0,0.0,0.0,0.0,0.8064516129048911,0.0,1.8817204335522728,1.0752688206473817,3.2258064516195644,0.0,0.0,0.0,0.26881720774249057,0.0,0.26881720774249057,2.1505376309721824,28.763440856833583,0.0,0.0,15.05376343745044,0.0,1.3440860180672916,0.0,1.0752688206473817,1.8817204335522728,0.26881720774249057,0.0,0.0,0.0,0.0,8.602150534211312,0.0,0.0,0.0,0.0,0.0,0.0,3.7634408567819646,0.0,5.107526885171837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26881720774249057,0.0,0.5376344051624006,0.0,0.0,0.0,0.0,0.0,0.0,7.526881723886509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0752688206473817,0.0,0.0,0.0,0.8064516129048911,0.5376344051624006,0.0,0.0,0.0,0.0
383,2023-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909093399993,0.7575757603780297,0.0,0.0,0.0,2.2727272707553015,0.0,0.0,0.0,0.0,0.7575757603780297,0.0,2.2727272707553015,0.7575757603780297,1.5151515103772715,0.0,0.0,0.0,0.0,0.0,0.0,3.030303031133331,29.545454540576493,0.0,0.0,18.181818186799987,0.0,0.0,0.0,0.7575757603780297,1.5151515103772715,0.0,0.0,0.0,0.0,0.0,9.848484843399234,0.0,0.0,0.0,0.0,0.0,0.0,2.2727272707553015,0.0,5.303030301888632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7575757603780297,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333021962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5151515103772715,0.0,0.0,0.0,0.7575757603780297,0.7575757603780297,0.0,0.0,0.0,0.0
384,2023-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.276729560982043,0.6289308143569,0.0,0.0,0.0,2.830188680148503,0.0,0.0,0.0,0.0,0.7861635205365338,0.0,1.8867924534323355,0.6289308143569,2.830188680148503,0.0,0.0,0.0,0.0,0.0,0.0,2.5157232677892356,27.044025162409596,0.0,0.0,16.66666666853175,0.0,0.31446541235926767,0.0,0.7861635205365338,1.2578616390754351,0.0,0.0,0.31446541235926767,0.0,0.0,9.905660375338945,0.0,0.0,0.0,0.0,0.0,0.0,2.987421386328137,0.0,5.660377360297006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289308143569,0.0,0.0,0.0,0.0,0.0,0.0,9.433962267161675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.415094334893434,0.0,0.0,0.15723270617963384,0.7861635205365338,1.2578616390754351,0.0,0.0,0.0,0.0
385,2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.477124183389838,0.49019607916451835,0.0,0.0,0.0,3.4313725541516287,0.0,0.0,0.0,0.0,0.8169934687219096,0.0,1.470588237493555,0.49019607916451835,4.248366012530401,0.0,0.0,0.0,0.0,0.0,0.0,1.9607843166580734,24.346405227246244,0.0,0.0,15.03267973346353,0.0,0.6535947687716454,0.0,0.8169934687219096,0.9803921583290367,0.0,0.0,0.6535947687716454,0.0,0.0,9.967320262554358,0.0,0.0,0.0,0.0,0.0,0.0,3.7581699333658825,0.0,6.04575162923821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49019607916451835,0.0,0.0,0.0,0.0,0.0,0.0,10.620915031326003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3071895375432907,0.0,0.0,0.3267973895573913,0.8169934687219096,1.7973856167078095,0.0,0.0,0.0,0.0
386,2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.693877550421032,0.3401360527707702,0.0,0.0,0.0,4.081632653895501,0.0,0.0,0.0,0.0,0.8503401370884902,0.0,1.0204081583123106,0.3401360527707702,5.782312928072481,0.0,0.0,0.0,0.0,0.0,0.0,1.3605442214062102,21.428571427789816,0.0,0.0,13.265306119998813,0.0,1.0204081583123106,0.0,0.8503401370884902,0.6802721055415404,0.0,0.0,1.0204081583123106,0.0,0.0,10.034013603191802,0.0,0.0,0.0,0.0,0.0,0.0,4.591836738213221,0.0,6.4625850336140225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3401360527707702,0.0,0.0,0.0,0.0,0.0,0.0,11.904761908915733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1904761898592602,0.0,0.0,0.5102040843177199,0.8503401370884902,2.3809523797185204,0.0,0.0,0.0,0.0
387,2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.929078017423866,0.17730496496476256,0.0,0.0,0.0,4.78723404374717,0.0,0.0,0.0,0.0,0.8865248248238129,0.0,0.5319148948942877,0.17730496496476256,7.446808507917191,0.0,0.0,0.0,0.0,0.0,0.0,0.7092198598590502,18.262411350164868,0.0,0.0,11.347517726840547,0.0,1.4184397197181005,0.0,0.8865248248238129,0.3546099299295251,0.0,0.0,1.4184397197181005,0.0,0.0,10.10638298238863,0.0,0.0,0.0,0.0,0.0,0.0,5.496453903606221,0.0,6.914893613022903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17730496496476256,0.0,0.0,0.0,0.0,0.0,0.0,13.297872341452935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0638297897885753,0.0,0.0,0.7092198598590502,0.8865248248238129,3.014184394099545,0.0,0.0,0.0,0.0
