Days,Mean dProp
2022-08-03,479.5338642590458
2022-08-04,479.5338642590458
2022-08-05,479.5338642590458
2022-08-06,479.5338642590458
2022-08-07,479.5338642590458
2022-08-08,479.5338642590458
2022-08-09,479.5338642590458
2022-08-10,479.5338642590458
2022-08-11,479.5338642590458
2022-08-12,479.5338642590458
2022-08-13,479.5338642590458
2022-08-14,479.5338642590458
2022-08-15,479.5338642590458
2022-08-16,479.5338642590458
2022-08-17,479.5338642590458
2022-08-18,479.5338642590458
2022-08-19,479.5338642590458
2022-08-20,479.5338642590458
2022-08-21,479.5338642590458
2022-08-22,479.5338642590458
2022-08-23,479.5338642590458
2022-08-24,479.5338642590458
2022-08-25,479.5338642590458
2022-08-26,479.5338642590458
2022-08-27,479.5338642590458
2022-08-28,479.5338642590458
2022-08-29,479.5338642590458
2022-08-30,479.5338642590458
2022-08-31,479.5338642590458
2022-09-01,479.5338642590458
2022-09-02,479.5338642590458
2022-09-03,479.5338642590458
2022-09-04,479.5338642590458
2022-09-05,479.5338642590458
2022-09-06,479.5338642590458
2022-09-07,479.5338642590458
2022-09-08,479.5338642590458
2022-09-09,479.5338642590458
2022-09-10,479.5338642590458
2022-09-11,479.5338642590458
2022-09-12,479.5338642590458
2022-09-13,479.5338642590458
2022-09-14,479.5338642590458
2022-09-15,479.5338642590458
2022-09-16,479.5338642590458
2022-09-17,479.5338642590458
2022-09-18,479.5338642590458
2022-09-19,479.5338642590458
2022-09-20,479.5338642590458
2022-09-21,479.5338642590458
2022-09-22,479.5338642590458
2022-09-23,479.5338642590458
2022-09-24,479.5338642590458
2022-09-25,479.5338642590458
2022-09-26,479.5338642590458
2022-09-27,479.5338642590458
2022-09-28,479.5338642590458
2022-09-29,479.5338642590458
2022-09-30,479.5338642590458
2022-10-01,479.5338642590458
2022-10-02,479.5338642590458
2022-10-03,479.5338642590458
2022-10-04,479.5338642590458
2022-10-05,479.5338642590458
2022-10-06,479.5338642590458
2022-10-07,479.5338642590458
2022-10-08,479.5338642590458
2022-10-09,479.5338642590458
2022-10-10,479.5338642590458
2022-10-11,479.5338642590458
2022-10-12,479.5338642590458
2022-10-13,479.5338642590458
2022-10-14,479.5338642590458
2022-10-15,479.5338642590458
2022-10-16,479.5338642590458
2022-10-17,479.5338642590458
2022-10-18,479.5338642590458
2022-10-19,479.5338642590458
2022-10-20,479.5338642590458
2022-10-21,479.5338642590458
2022-10-22,479.5338642590458
2022-10-23,479.5338642590458
2022-10-24,479.5338642590458
2022-10-25,479.5338642590458
2022-10-26,479.5338642590458
2022-10-27,479.5338642590458
2022-10-28,479.5338642590458
2022-10-29,479.5338642590458
2022-10-30,479.5338642590458
2022-10-31,479.5338642590458
2022-11-01,479.5338642590458
2022-11-02,479.5338642590458
2022-11-03,479.5338642590458
2022-11-04,479.5338642590458
2022-11-05,479.5338642590458
2022-11-06,479.5338642590458
2022-11-07,479.5338642590458
2022-11-08,479.5338642590458
2022-11-09,479.5338642590458
2022-11-10,479.5338642590458
2022-11-11,479.5338642590458
2022-11-12,479.5338642590458
2022-11-13,479.5338642590458
2022-11-14,479.5338642590458
2022-11-15,479.5338642590458
2022-11-16,479.5338642590458
2022-11-17,479.5338642590458
2022-11-18,479.5338642590458
2022-11-19,479.5338642590458
2022-11-20,479.5338642590458
2022-11-21,479.5338642590458
2022-11-22,479.5338642590458
2022-11-23,479.5338642590458
2022-11-24,479.5338642590458
2022-11-25,479.5338642590458
2022-11-26,479.5338642590458
2022-11-27,479.5338642590458
2022-11-28,479.5338642590458
2022-11-29,479.5338642590458
2022-11-30,479.5338642590458
2022-12-01,479.5338642590458
2022-12-02,479.5338642590458
2022-12-03,479.5338642590458
2022-12-04,479.5338642590458
2022-12-05,479.5338642590458
2022-12-06,479.5338642590458
2022-12-07,479.5338642590458
2022-12-08,479.5338642590458
2022-12-09,479.5338642590458
2022-12-10,479.5338642590458
2022-12-11,479.5338642590458
2022-12-12,479.5338642590458
2022-12-13,479.5338642590458
2022-12-14,479.5338642590458
2022-12-15,479.5338642590458
2022-12-16,479.5338642590458
2022-12-17,479.5338642590458
2022-12-18,479.5338642590458
2022-12-19,479.5338642590458
2022-12-20,479.5338642590458
2022-12-21,479.5338642590458
2022-12-22,479.5338642590458
2022-12-23,479.5338642590458
2022-12-24,479.5338642590458
2022-12-25,479.5338642590458
2022-12-26,479.5338642590458
2022-12-27,479.5338642590458
2022-12-28,479.5338642590458
2022-12-29,479.5338642590458
2022-12-30,479.5338642590458
2022-12-31,479.5338642590458
2023-01-01,479.5338642590458
2023-01-02,479.5338642590458
2023-01-03,479.5338642590458
2023-01-04,479.5338642590458
2023-01-05,479.5338642590458
2023-01-06,479.5338642590458
2023-01-07,479.5338642590458
2023-01-08,479.5338642590458
2023-01-09,479.5338642590458
2023-01-10,479.5338642590458
2023-01-11,479.5338642590458
2023-01-12,479.5338642590458
2023-01-13,479.5338642590458
2023-01-14,479.5338642590458
2023-01-15,479.5338642590458
2023-01-16,479.5338642590458
2023-01-17,479.5338642590458
2023-01-18,479.5338642590458
2023-01-19,479.5338642590458
2023-01-20,479.5338642590458
2023-01-21,479.5338642590458
2023-01-22,479.5338642590458
2023-01-23,479.5338642590458
2023-01-24,479.5338642590458
2023-01-25,479.5338642590458
2023-01-26,479.5338642590458
2023-01-27,479.5338642590458
2023-01-28,479.5338642590458
2023-01-29,479.5338642590458
2023-01-30,479.5338642590458
2023-01-31,479.5338642590458
2023-02-01,479.5338642590458
2023-02-02,479.5338642590458
2023-02-03,479.5338642590458
2023-02-04,479.5338642590458
2023-02-05,479.5338642590458
2023-02-06,479.5338642590458
2023-02-07,479.5338642590458
2023-02-08,479.5338642590458
2023-02-09,479.5338642590458
2023-02-10,479.5338642590458
2023-02-11,479.5338642590458
2023-02-12,479.5338642590458
2023-02-13,479.5338642590458
2023-02-14,479.5338642590458
2023-02-15,479.5338642590458
2023-02-16,479.5338642590458
2023-02-17,479.5338642590458
2023-02-18,479.5338642590458
2023-02-19,479.5338642590458
2023-02-20,479.5338642590458
2023-02-21,479.5338642590458
2023-02-22,479.5338642590458
2023-02-23,479.5338642590458
2023-02-24,479.5338642590458
2023-02-25,479.5338642590458
2023-02-26,479.5338642590458
2023-02-27,479.5338642590458
2023-02-28,479.5338642590458
2023-03-01,479.5338642590458
2023-03-02,479.5338642590458
2023-03-03,479.5338642590458
2023-03-04,479.5338642590458
2023-03-05,479.5338642590458
2023-03-06,479.5338642590458
2023-03-07,479.5338642590458
2023-03-08,479.5338642590458
2023-03-09,479.5338642590458
2023-03-10,479.5338642590458
2023-03-11,479.5338642590458
2023-03-12,479.5338642590458
2023-03-13,479.5338642590458
2023-03-14,479.5338642590458
2023-03-15,479.5338642590458
2023-03-16,479.5338642590458
2023-03-17,479.5338642590458
2023-03-18,479.5338642590458
2023-03-19,479.5338642590458
2023-03-20,479.5338642590458
2023-03-21,479.5338642590458
2023-03-22,479.5338642590458
2023-03-23,479.5338642590458
2023-03-24,479.5338642590458
2023-03-25,479.5338642590458
2023-03-26,479.5338642590458
2023-03-27,479.5338642590458
2023-03-28,479.5338642590458
2023-03-29,479.5338642590458
2023-03-30,479.5338642590458
2023-03-31,479.5338642590458
2023-04-01,479.5338642590458
2023-04-02,479.5338642590458
2023-04-03,479.5338642590458
2023-04-04,479.5338642590458
2023-04-05,479.5338642590458
2023-04-06,479.5338642590458
2023-04-07,479.5338642590458
2023-04-08,479.5338642590458
2023-04-09,479.5338642590458
2023-04-10,479.5338642590458
2023-04-11,479.5338642590458
2023-04-12,479.5338642590458
2023-04-13,479.5338642590458
2023-04-14,479.5338642590458
2023-04-15,479.5338642590458
2023-04-16,479.5338642590458
2023-04-17,479.5338642590458
2023-04-18,479.5338642590458
2023-04-19,479.5338642590458
2023-04-20,479.5338642590458
2023-04-21,479.5338642590458
2023-04-22,479.5338642590458
2023-04-23,479.5338642590458
2023-04-24,479.5338642590458
2023-04-25,479.5338642590458
2023-04-26,479.5338642590458
2023-04-27,479.5338642590458
2023-04-28,479.5338642590458
2023-04-29,479.5338642590458
2023-04-30,479.5338642590458
2023-05-01,479.5338642590458
2023-05-02,479.5338642590458
2023-05-03,479.5338642590458
2023-05-04,479.5338642590458
2023-05-05,479.5338642590458
2023-05-06,479.5338642590458
2023-05-07,479.5338642590458
2023-05-08,479.5338642590458
2023-05-09,479.5338642590458
2023-05-10,479.5338642590458
2023-05-11,479.5338642590458
2023-05-12,479.5338642590458
2023-05-13,479.5338642590458
2023-05-14,479.5338642590458
2023-05-15,479.5338642590458
2023-05-16,479.5338642590458
2023-05-17,479.5338642590458
2023-05-18,479.5338642590458
2023-05-19,479.5338642590458
2023-05-20,479.5338642590458
2023-05-21,479.5338642590458
2023-05-22,479.5338642590458
2023-05-23,479.5338642590458
2023-05-24,479.5338642590458
2023-05-25,479.5338642590458
2023-05-26,479.5338642590458
2023-05-27,479.5338642590458
2023-05-28,479.5338642590458
2023-05-29,479.5338642590458
2023-05-30,479.5338642590458
2023-05-31,479.5338642590458
2023-06-01,479.5338642590458
2023-06-02,479.5338642590458
2023-06-03,479.5338642590458
2023-06-04,479.5338642590458
2023-06-05,479.5338642590458
2023-06-06,479.5338642590458
2023-06-07,479.5338642590458
2023-06-08,479.5338642590458
2023-06-09,479.5338642590458
2023-06-10,479.5338642590458
2023-06-11,479.5338642590458
2023-06-12,479.5338642590458
2023-06-13,479.5338642590458
2023-06-14,479.5338642590458
2023-06-15,479.5338642590458
2023-06-16,479.5338642590458
2023-06-17,479.5338642590458
2023-06-18,479.5338642590458
2023-06-19,479.5338642590458
2023-06-20,479.5338642590458
2023-06-21,479.5338642590458
2023-06-22,479.5338642590458
2023-06-23,479.5338642590458
2023-06-24,479.5338642590458
2023-06-25,479.5338642590458
2023-06-26,479.5338642590458
2023-06-27,479.5338642590458
2023-06-28,479.5338642590458
2023-06-29,479.5338642590458
2023-06-30,479.5338642590458
2023-07-01,479.5338642590458
2023-07-02,479.5338642590458
2023-07-03,479.5338642590458
2023-07-04,479.5338642590458
2023-07-05,479.5338642590458
2023-07-06,479.5338642590458
2023-07-07,479.5338642590458
2023-07-08,479.5338642590458
2023-07-09,479.5338642590458
2023-07-10,479.5338642590458
2023-07-11,479.5338642590458
2023-07-12,479.5338642590458
2023-07-13,479.5338642590458
2023-07-14,479.5338642590458
2023-07-15,479.5338642590458
2023-07-16,479.5338642590458
2023-07-17,479.5338642590458
2023-07-18,479.5338642590458
2023-07-19,479.5338642590458
2023-07-20,479.5338642590458
2023-07-21,479.5338642590458
2023-07-22,479.5338642590458
2023-07-23,479.5338642590458
2023-07-24,479.5338642590458
2023-07-25,479.5338642590458
2023-07-26,479.5338642590458
2023-07-27,479.5338642590458
2023-07-28,479.5338642590458
2023-07-29,479.5338642590458
2023-07-30,479.5338642590458
2023-07-31,479.5338642590458
2023-08-01,479.5338642590458
2023-08-02,479.5338642590458
2023-08-03,479.5338642590458
2023-08-04,479.5338642590458
2023-08-05,479.5338642590458
2023-08-06,479.5338642590458
2023-08-07,479.5338642590458
2023-08-08,479.5338642590458
2023-08-09,479.5338642590458
2023-08-10,479.5338642590458
2023-08-11,479.5338642590458
2023-08-12,479.5338642590458
2023-08-13,479.5338642590458
2023-08-14,479.5338642590458
2023-08-15,479.5338642590458
2023-08-16,479.5338642590458
2023-08-17,479.5338642590458
2023-08-18,479.5338642590458
2023-08-19,479.5338642590458
2023-08-20,479.5338642590458
2023-08-21,479.5338642590458
2023-08-22,479.5338642590458
2023-08-23,479.5338642590458
2023-08-24,479.5338642590458
2023-08-25,479.5338642590458
2023-08-26,479.5338642590458
2023-08-27,479.5338642590458
2023-08-28,479.5338642590458
2023-08-29,479.5338642590458
2023-08-30,479.5338642590458
2023-08-31,479.5338642590458
2023-09-01,479.5338642590458
2023-09-02,479.5338642590458
2023-09-03,479.5338642590458
2023-09-04,479.5338642590458
2023-09-05,479.5338642590458
2023-09-06,479.5338642590458
2023-09-07,479.5338642590458
2023-09-08,479.5338642590458
2023-09-09,479.5338642590458
2023-09-10,479.5338642590458
2023-09-11,479.5338642590458
2023-09-12,479.5338642590458
2023-09-13,479.5338642590458
2023-09-14,479.5338642590458
2023-09-15,479.5338642590458
2023-09-16,479.5338642590458
2023-09-17,479.5338642590458
2023-09-18,479.5338642590458
2023-09-19,479.5338642590458
2023-09-20,479.5338642590458
