,date,Spike. AY.127.3,Spike. AY.24,Spike. AY.39.1,Spike. B.1.1.136,Spike. B.1.1.529,Spike. BA.1.1,Spike. BA.1,Spike. BA.2.1,Spike. BA.2.12.1,Spike. BA.2.12.2,Spike. BA.2.13,Spike. BA.2.18,Spike. BA.2.3.20,Spike. BA.2.74,Spike. BA.2.75,Spike. BA.2.75.1,Spike. BA.2.75.2,Spike. BA.2.75.4,Spike. BA.2.75.5,Spike. BA.2.75.6,Spike. BA.2.75.8,Spike. BA.2.76,Spike. BA.2.78,Spike. BA.2.82,Spike. BA.2.86,Spike. BA.2,Spike. BA.4.1.9,Spike. BA.4.5,Spike. BA.4.6.2,Spike. BA.4.7,Spike. BA.4,Spike. BA.5.10,Spike. BA.5.10.1,Spike. BA.5.2.18,Spike. BA.5.2.24,Spike. BA.5.2.25,Spike. BA.5.2.52,Spike. BA.5.2.55,Spike. BA.5.2.63,Spike. BA.5.9,Spike. BE.4.1.1,Spike. BE.9,Spike. BF.13,Spike. BF.15,Spike. BF.4,Spike. BF.5.5,Spike. BN.1.1,Spike. BN.1.10,Spike. BN.1.2.3,Spike. BN.1,Spike. BN.3.1,Spike. BQ.1.1.17,Spike. BQ.1.1.28,Spike. BQ.1.1.31,Spike. BQ.1.1.32,Spike. BQ.1.1.35,Spike. BQ.1.1.39,Spike. BQ.1.1.45,Spike. BQ.1.1,Spike. BQ.1.20,Spike. BQ.2,Spike. BR.1,Spike. BR.2,Spike. BR.3,Spike. BS.1,Spike. BS.1.1,Spike. BW.1.1,Spike. CE.1,Spike. CH.1.1.3,Spike. CH.1.1.8,Spike. CH.1.1,Spike. CH.3.1,Spike. CJ.1,Spike. CM.2.1,Spike. CM.3,Spike. CM.8.1,Spike. CQ.2,Spike. DA.1,Spike. DN.3.1,Spike. DQ.1,Spike. DV.7.1.3,Spike. DV.7.1,Spike. EG.1.2,Spike. EG.1.6,Spike. EG.1,Spike. EG.10.1,Spike. EG.2.2,Spike. EG.2,Spike. EG.4.4,Spike. EG.4.5,Spike. EG.4,Spike. EG.5.1.1,Spike. EG.5.1.6,Spike. EG.5.1.8,Spike. EG.5.1,Spike. EG.5.2.2,Spike. EG.5,Spike. EG.6.1,Spike. EU.1.1.2,Spike. EU.1.1,Spike. FC.1,Spike. FD.2,Spike. FK.1.1.1,Spike. FL.1.1,Spike. FL.1.5.1,Spike. FL.15.1.1,Spike. FL.17,Spike. FL.2.2.1,Spike. FL.20.2,Spike. FL.24,Spike. FL.25,Spike. FL.26,Spike. FL.34,Spike. FL.35,Spike. FL.36,Spike. FL.4.1,Spike. FL.4.10,Spike. FL.4.6,Spike. FL.6,Spike. FP.2,Spike. FP.4,Spike. FT.2,Spike. FU.3,Spike. FY.2,Spike. FY.4.1,Spike. GD.2,Spike. GE.1.1,Spike. GE.1,Spike. GF.1,Spike. GJ.1.1,Spike. GJ.1.2.1,Spike. GJ.1.2.2,Spike. GJ.1.2.4,Spike. GJ.1.2.6,Spike. GJ.3,Spike. GK.1.3,Spike. GL.1,Spike. GQ.1,Spike. GR.1,Spike. GS.1,Spike. GT.1,Spike. GW.3,Spike. GW.5,Spike. GW.5.1.1,Spike. GY.5,Spike. GZ.1,Spike. HH.2,Spike. HK.2,Spike. HK.3.1,Spike. HK.3.2,Spike. HK.3.3,Spike. HK.6,Spike. HT.1,Spike. HV.1,Spike. HW.1.1,Spike. HZ.1,Spike. HZ.2,Spike. JF.1,Spike. JN.1,Spike. JN.2.1,Spike. UNASSIGNED,Spike. XBB.1,Spike. XBB.1.10,Spike. XBB.1.16.10,Spike. XBB.1.16.13,Spike. XBB.1.16.14,Spike. XBB.1.16.15,Spike. XBB.1.16.19,Spike. XBB.1.16.20,Spike. XBB.1.16.5,Spike. XBB.1.16.9,Spike. XBB.1.19.2,Spike. XBB.1.41.1,Spike. XBB.1.42.2,Spike. XBB.1.5.21,Spike. XBB.1.5.22,Spike. XBB.1.5.23,Spike. XBB.1.5.30,Spike. XBB.1.5.43,Spike. XBB.1.5.47,Spike. XBB.1.5.57,Spike. XBB.1.5.69,Spike. XBB.1.5.70,Spike. XBB.1.5.96,Spike. XBB.1.9,Spike. XBB.2.11,Spike. XBB.2.3.1,Spike. XBB.2.3.4,Spike. XBB.2.3.5,Spike. XBB.2.3.6,Spike. XBB.2.3.8,Spike. XBB.2,Spike. XBB.3,Spike. XBB,Spike. XBC.1.1,Spike. XBC.1.7,Spike. XBC.1,Spike. XBC.2.1,Spike. XBF.1,Spike. XBF.10,Spike. XCC,Wuhan-Hu-1
368,2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134969365010728,0.0,0.0,0.0,1.2269938628794461,0.0,0.6134969365010728,0.0,0.0,0.0,0.0,1.2269938628794461,0.0,0.0,0.0,7.975460123900449,0.0,0.0,0.0,0.0,0.6134969365010728,0.0,1.8404907993805188,11.042944786160414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.588957050278822,0.0,0.0,0.0,22.085889572320827,0.0,0.0,0.0,0.0,0.6134969365010728,0.6134969365010728,0.0,7.975460123900449,0.0,27.607361960339688,0.0,0.0,0.0,0.0,0.0,0.6134969365010728,0.0,0.0,0.0,0.6134969365010728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2269938628794461,1.2269938628794461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134969365010728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8404907993805188,0.0,1.2269938628794461,0.0,0.0,0.0,0.0,0.0
369,2023-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.481481486243906,0.0,0.740740743121953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.222222219291785,0.0,0.0,0.0,1.481481486243906,0.0,1.481481486243906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444448657644,0.0,0.0,0.0,0.0,0.740740743121953,0.0,1.481481486243906,11.85185184965495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.37037037348512,0.0,0.0,0.740740743121953,17.777777774482427,0.740740743121953,0.0,0.740740743121953,0.0,0.0,0.740740743121953,0.0,9.629629630363166,0.740740743121953,27.40740740484559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740740743121953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.222222219291785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740740743121953,0.0,0.740740743121953,0.740740743121953,0.0,0.0
370,2023-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024096433791262,0.0,0.0,0.0,0.6024096433791262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.807228920016897,0.0,0.0,0.0,1.2048192766377706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024096433791262,0.0,0.0,11.44578313311906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.228915659826623,0.0,0.0,0.0,0.6024096433791262,0.0,0.0,0.0,0.0,8.433734936464395,0.0,0.0,0.0,21.68674698960035,0.6024096433791262,0.0,0.0,0.0,0.0,0.6024096433791262,0.0,4.819277106551082,0.0,31.325301202702516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.807228920016897,0.0,0.0,0.0,0.0,0.0,0.6024096433791262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024096433791262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024096433791262,1.2048192766377706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2048192766377706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024096433791262,0.0,0.0,0.0,0.0,0.0,0.6024096433791262,0.6024096433791262,0.0,0.6024096433791262,0.0,0.0,0.0,0.0,0.0
371,2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38022813649919773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9011406824959887,0.0,0.0,0.0,1.1406844094975932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2243346037509175,0.0,0.0,0.0,0.0,0.38022813649919773,0.0,1.520912545996791,5.323193921254928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2243346037509175,0.0,0.0,0.38022813649919773,25.095057029479367,0.38022813649919773,0.0,0.0,0.0,0.0,1.9011406824959887,0.0,6.463878330752521,0.0,33.079847906228686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38022813649919773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38022813649919773,1.1406844094975932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38022813649919773,0.0,0.0,0.0,0.0,0.0,0.0,0.38022813649919773,0.0,0.7604562729983955,3.4220532284927794,0.0,0.38022813649919773,0.38022813649919773,0.0,0.0,0.0,0.0
372,2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48543689242454513,0.0,0.9708737848490903,0.0,0.0,0.0,0.48543689242454513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.912621354547271,0.0,0.0,0.0,2.912621354547271,0.0,0.0,0.0,0.0,0.0,0.0,0.48543689242454513,0.0,0.48543689242454513,0.0,6.310679611616174,0.0,0.0,0.0,0.0,0.9708737848490903,0.0,0.48543689242454513,8.252427181314355,0.0,0.0,0.0,0.48543689242454513,0.0,0.0,0.0,0.0,7.76699028888981,0.0,0.0,0.0,14.563106792930528,0.9708737848490903,0.0,0.0,0.0,0.0,1.9417475696981805,0.0,5.339805826767084,0.0,36.89320388484795,0.0,0.0,0.48543689242454513,0.0,0.0,0.0,0.0,0.0,0.0,0.48543689242454513,0.0,0.48543689242454513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48543689242454513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48543689242454513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708737848490903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48543689242454513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708737848490903,1.9417475696981805,0.0,0.0,0.0,0.48543689242454513,0.0,0.0,0.0
373,2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389162563575915,0.0,0.9852216785260499,0.0,0.24630542216845827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4926108341891333,0.24630542216845827,0.0,0.0,1.7241379348836416,0.0,0.0,0.0,0.0,0.0,0.24630542216845827,0.4926108341891333,0.0,0.0,0.0,3.6945812817879577,0.24630542216845827,0.0,0.0,0.0,1.2315270905467248,0.0,2.709359603261908,5.4187192166716,0.24630542216845827,0.0,0.0,0.4926108341891333,0.0,0.0,0.4926108341891333,0.0,10.837438423195415,0.0,0.0,0.0,22.41379310274842,0.4926108341891333,0.0,0.0,0.0,0.0,0.9852216785260499,0.0,7.881773397765049,0.0,28.325123153609155,0.0,0.0,0.24630542216845827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852216785260499,0.0,0.0,0.0,0.0,0.0,0.24630542216845827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24630542216845827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24630542216845827,0.9852216785260499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24630542216845827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6945812817879577,0.0,1.477832512715183,0.0,0.7389162563575915,0.24630542216845827,0.0,0.0
374,2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032254,0.0,1.6129032258064508,0.0,1.6129032258064508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2258064516129017,0.0,0.0,0.0,1.6129032258064508,0.0,1.6129032258064508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032254,6.451612903225803,0.0,0.0,0.0,0.0,0.0,0.0,5.645161290322578,2.419354838709676,0.0,0.0,0.0,0.8064516129032254,0.0,0.0,0.0,0.0,10.48387096774193,0.0,0.0,0.0,20.161290322580637,1.6129032258064508,0.0,0.0,0.0,0.0,1.6129032258064508,0.0,8.870967741935479,0.0,21.774193548387085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.451612903225803,0.0,0.8064516129032254,0.0,0.0,0.0,0.0,0.0
375,2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6849315102678739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4246575307914244,0.0,0.0,0.0,2.0547945205296494,0.0,0.0,0.0,0.0,0.6849315102678739,0.0,0.0,1.3698630102617753,0.0,0.0,3.4246575307914244,0.0,0.0,0.0,0.0,0.0,0.0,7.534246571850724,7.534246571850724,0.0,0.6849315102678739,0.0,0.0,0.0,0.6849315102678739,0.0,0.0,9.589041092380372,0.0,0.0,0.0,14.383561643707546,0.0,0.0,0.0,0.0,0.0,1.3698630102617753,0.0,8.219178082118598,0.0,29.452054797682965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6849315102678739,2.0547945205296494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6849315102678739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6849315102678739,0.6849315102678739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3698630102617753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3698630102617753,0.6849315102678739,0.0,0.0,0.0,0.0,0.6849315102678739,0.0,0.0
376,2023-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225806446886264,0.0,0.0,0.0,0.0,0.0,0.8064516091812434,0.0,0.0,0.0,0.0,0.8064516091812434,0.0,0.0,0.0,0.8064516091812434,0.0,0.0,0.0,0.0,0.0,1.612903228523777,2.41935483770502,7.258064513115061,0.0,1.612903228523777,0.0,0.8064516091812434,0.0,0.8064516091812434,0.0,0.0,10.483870970162615,0.0,0.0,0.0,21.774193549506474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83870967541004,0.0,37.90322580426037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516091812434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.612903228523777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.612903228523777,0.0,0.0,0.8064516091812434,0.0,0.0,0.0,0.0
377,2023-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7518797025600543,0.0,0.0,0.0,0.0,0.0,0.0,0.7518797025600543,0.0,0.0,0.0,0.0,0.0,0.0,1.5037593950449208,0.7518797025600543,0.0,0.0,1.5037593950449208,0.0,0.0,0.0,0.0,0.0,0.0,0.7518797025600543,0.7518797025600543,0.0,0.0,3.00751880016503,0.0,0.0,0.0,0.0,0.0,0.0,1.5037593950449208,6.015037590254871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0225563904199,0.0,0.0,0.0,20.300751878444775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0225563904199,0.0,36.842105264239656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5037593950449208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7518797025600543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7518797025600543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7518797025600543,0.0,0.0,3.00751880016503,0.0,0.7518797025600543,0.0,0.0,0.0,0.0,0.0
378,2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047813693877,0.0,0.0,0.0,0.47619047813693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333368157136,0.0,0.0,0.0,1.4285714242679592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8571428586787753,0.0,0.0,0.0,0.0,0.0,0.9523809562738775,1.904761902404898,9.523809522167346,0.0,0.0,0.0,0.47619047813693877,0.0,0.9523809562738775,0.0,0.0,13.333333337120001,0.0,0.0,0.0,10.952380956578162,0.0,0.0,0.0,0.0,0.0,4.761904761083673,0.0,10.476190478441223,0.47619047813693877,31.904761903317752,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047813693877,0.0,0.0,0.0,0.0,0.47619047813693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047813693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047813693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047813693877,0.47619047813693877,0.0,2.8571428586787753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366300362645268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366300362645268,0.366300362645268,0.0,0.0,0.0,1.098901097972434,0.0,0.732600735327166,0.0,0.0,0.0,0.366300362645268,0.0,0.0,0.0,0.0,2.5641025686267658,0.0,0.0,0.0,0.0,0.0,0.0,1.098901097972434,7.326007323161769,0.366300362645268,0.366300362645268,0.0,0.0,0.0,0.0,0.0,0.0,12.454212450378673,0.0,0.0,0.0,18.31501831292274,0.0,0.0,0.0,0.0,0.0,1.8315018332996,0.0,10.256410254433804,0.732600735327166,32.96703296928291,0.0,0.0,0.366300362645268,0.366300362645268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098901097972434,0.0,0.0,0.0,0.0,0.0,0.732600735327166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366300362645268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366300362645268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366300362645268,1.098901097972434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.732600735327166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366300362645268,2.197802195944868,0.0,0.0,0.0,0.366300362645268,0.0,0.0,0.0
